ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1085495511656277013,Chic Austin Getaway – Brand New w/ Rooftop Patio!,0.0,28.0,29.0,0.0,26.0,25.0,28.0,11.0,12.0,11.0,18.0,1.0,97,False,30.2571,-97.7147,False,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",2.0,2.5
1085660200210692007,Hilltop Homestead with a view,,,,,,,,,,,,,75,False,30.27057,-97.67564,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,2.0
1085660200210692007,Hilltop Homestead with a view,11.0,23.0,26.0,26.0,26.0,27.0,24.0,24.0,19.0,0.0,0.0,4.0,89,False,30.27057,-97.67564,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,2.0
1085900085729008758,"Chic 2B Getaway | 10min > DTWN | W/D, Pool, Prkg",,,,,,,,,,,,,85,False,30.319199035925028,-97.7318544359338,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washing machine', 'Dryer', 'Exterior security cameras on property']",2.0,1.0
1085900085729008758,"Chic 2B Getaway | 10min > DTWN | W/D, Pool, Prkg",22.0,25.0,28.0,30.0,29.0,24.0,24.0,15.0,13.0,18.0,17.0,31.0,39,False,30.319199035925028,-97.7318544359338,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washing machine', 'Dryer', 'Exterior security cameras on property']",2.0,1.0
1085900099116562830,"Modern 2B Getaway | W/D, Pool, Prkg |10min > DTWN",,,,,,,,,,,,,35,False,30.318655992511577,-97.73109662265114,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Exterior security cameras on property']",2.0,2.0
1085900099116562830,"Modern 2B Getaway | W/D, Pool, Prkg |10min > DTWN",18.0,31.0,26.0,24.0,28.0,27.0,24.0,17.0,6.0,11.0,30.0,0.0,70,False,30.318655992511577,-97.73109662265114,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Exterior security cameras on property']",2.0,2.0
1086152950246818826,"Entire house (4 bdrm), 5 minutes from airport",,,,,,,,,,,,,88,False,30.19834531324108,-97.69972276383552,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard', 'Crib']",3.0,2.5
1086152950246818826,"Entire house (4 bdrm), 5 minutes from airport",23.0,27.0,29.0,28.0,25.0,25.0,30.0,25.0,25.0,26.0,31.0,31.0,57,False,30.19834531324108,-97.69972276383552,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Backyard', 'Crib']",3.0,2.5
1086226471092078288,6 Bedroom East Downtown House with Pool,,,,,,,,,,,,,32,False,30.28473,-97.71928,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",6.0,4.0
1086226471092078288,6 Bedroom East Downtown House with Pool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,False,30.28473,-97.71928,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub']",6.0,4.0
1086491621354791559,Moonshadow,,,,,,,,,,,,,71,False,30.2279,-97.9128,True,"['Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Private patio or balcony', 'Indoor fireplace: wood-burning', 'Carbon monoxide alarm']",1.0,1.0
