ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
21692306,Walk to Bishop Arts - New Guest house,,,96.0,99.0,104.0,103.0,94.0,97.0,100.0,102.0,102.0,102.0,False,32.75169,-96.83901,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', '32 inch HDTV with Netflix, Amazon Prime Video, standard cable', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Luggage dropoff allowed', 'Exterior security cameras on property']",2.0,1.0
21692306,Walk to Bishop Arts - New Guest house,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,132.0,147.0,146.0,False,32.75169,-96.83901,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', '32 inch HDTV with Netflix, Amazon Prime Video, standard cable', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Luggage dropoff allowed', 'Exterior security cameras on property']",2.0,1.0
21749543,Charming Craftsman Home in Lower Greenville,,208.0,191.0,189.0,182.0,187.0,181.0,193.0,180.0,180.0,180.0,180.0,False,32.82567,-96.76871,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Central air conditioning', 'Bathtub']",3.0,2.0
21749543,Charming Craftsman Home in Lower Greenville,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,188.0,216.0,206.0,False,32.82567,-96.76871,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Central air conditioning', 'Bathtub']",3.0,2.0
21945471,Hawaii in Dallas,,,,361.0,364.0,379.0,390.0,404.0,375.0,375.0,375.0,375.0,False,32.85832,-96.84191,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available seasonally, open specific hours, heated, pool toys, saltwater', '75 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, premium cable, Roku, DVD player', 'EV charger - level 2, tesla only', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,2.5
21945471,Hawaii in Dallas,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,349.0,447.0,422.0,False,32.85832,-96.84191,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available seasonally, open specific hours, heated, pool toys, saltwater', '75 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, premium cable, Roku, DVD player', 'EV charger - level 2, tesla only', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,2.5
22286004,Amyfinehouse Relaxing 1BRDowntownView|Pool|Parking,,171.0,175.0,159.0,178.0,166.0,164.0,173.0,265.0,265.0,265.0,265.0,False,,,,,1.0,1.0
22286004,Amyfinehouse Relaxing 1BRDowntownView|Pool|Parking,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,,False,,,,,1.0,1.0
22308994,Victorian BirdStudio  FullKitchen|Private|Peaceful,,70.0,73.0,74.0,72.0,72.0,72.0,74.0,69.0,69.0,69.0,69.0,False,32.6545,-96.93704,True,"['Garden view', 'Kitchen', 'Fast wifi – 314 Mbps', 'Dedicated workspace', 'Free parking on premises', '32 inch TV with Roku, DVD player', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property']",1.0,1.0
22308994,Victorian BirdStudio  FullKitchen|Private|Peaceful,69.0,69.0,69.0,69.0,72.0,72.0,72.0,72.0,72.0,74.0,73.0,72.0,False,32.6545,-96.93704,True,"['Garden view', 'Kitchen', 'Fast wifi – 314 Mbps', 'Dedicated workspace', 'Free parking on premises', '32 inch TV with Roku, DVD player', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property']",1.0,1.0
22377418,High-style Home near Bishop Arts/Downtown Dallas,,,202.0,201.0,181.0,200.0,190.0,191.0,99.0,99.0,99.0,99.0,False,32.74146511064564,-96.84290555722096,True,"['Wifi', 'Free parking on premises', 'Private outdoor pool - available all year, open specific hours', 'TV with Netflix', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Luggage dropoff allowed', 'Hair dryer', 'Exterior security cameras on property']",2.0,1.0
22377418,High-style Home near Bishop Arts/Downtown Dallas,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,158.0,202.0,183.0,False,32.74146511064564,-96.84290555722096,True,"['Wifi', 'Free parking on premises', 'Private outdoor pool - available all year, open specific hours', 'TV with Netflix', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Luggage dropoff allowed', 'Hair dryer', 'Exterior security cameras on property']",2.0,1.0
22445330,"NEWLY Remodeled Sleeps 16/2 Queen,3 Full, 4 Twin",,330.0,365.0,360.0,347.0,232.0,258.0,363.0,365.0,355.0,355.0,355.0,False,32.75185812981035,-96.68585760591976,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 8 spaces', '65 inch HDTV with Fire TV, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,2.0
22445330,"NEWLY Remodeled Sleeps 16/2 Queen,3 Full, 4 Twin",355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,477.0,417.0,360.0,False,32.75185812981035,-96.68585760591976,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 8 spaces', '65 inch HDTV with Fire TV, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,2.0
22486720,Creative Industrial Loft with CoWorking,,89.0,88.0,94.0,105.0,108.0,89.0,88.0,105.0,105.0,105.0,105.0,False,32.77462,-96.7818,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
