ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1086554066579890383,"Private Heated Pool, KING Beds, Golf, Views, Games",0.0,1531.0,1855.0,1504.0,1140.0,1152.0,1223.0,1101.0,977.0,499.0,383.0,380.0,False,33.3137,-112.052,True,"['Mountain view', 'Desert view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises – 5 spaces', 'Private outdoor pool - available all year, open 24 hours, heated, pool cover, saltwater', '65 inch HDTV', 'Free washer – In unit', 'Exterior security cameras on property']",5.0,3.0
1087353232354840309,"Desert Lake Condo, heated pool",,,,,,,,,,,,,False,33.5902,-112.1212,False,"['Lake access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Elevator', 'Washer', 'Exterior security cameras on property']",3.0,2.0
1087353232354840309,"Desert Lake Condo, heated pool",,0.0,149.0,149.0,149.0,149.0,149.0,149.0,149.0,211.0,167.0,158.0,False,33.5902,-112.1212,False,"['Lake access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Elevator', 'Washer', 'Exterior security cameras on property']",3.0,2.0
1087849337252601572,Desert Oasis Studio,,,,,,,,,,,,,False,33.50516,-112.0159,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'EV charger', 'Washer', 'Dryer', 'Air conditioning']",0.0,1.0
1087849337252601572,Desert Oasis Studio,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,170.0,108.0,False,33.50516,-112.0159,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'EV charger', 'Washer', 'Dryer', 'Air conditioning']",0.0,1.0
1089583029465633062,"Holiday Here! Big TV, Games & Fireside Nights",,,,,,,,,,,,,False,33.3843,-112.1534,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Private outdoor pool - available all year, open specific hours, pool toys', '82 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
1089583029465633062,"Holiday Here! Big TV, Games & Fireside Nights",,,,0.0,200.0,200.0,200.0,200.0,200.0,238.0,269.0,256.0,False,33.3843,-112.1534,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Private outdoor pool - available all year, open specific hours, pool toys', '82 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
1090018874989954897,House of Dragon - Charming DT PHX Cottage & Casita,,,,,,,,,,,,,False,33.4738,-112.077,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced']",4.0,2.0
1090018874989954897,House of Dragon - Charming DT PHX Cottage & Casita,,,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,347.0,265.0,False,33.4738,-112.077,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced']",4.0,2.0
1090208931292473981,"Basketball, Bowling, Heated Pool | Private Resort!",,,,,,,,,,,,,False,,,,,,
