ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
13044705,Clean modern townhome close to downtown!,24.0,22.0,29.0,27.0,29.0,23.0,25.0,26.0,21.0,17.0,15.0,0.0,81,False,36.19305,-86.75764,True,"['Courtyard view', 'Kitchen', 'Wifi', 'Free parking on premises', 'HDTV with Amazon Prime Video, Hulu', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",2.0,2.5
13052870,"Cute as a button, studio apartment",,28.0,29.0,31.0,30.0,31.0,31.0,30.0,30.0,22.0,14.0,25.0,63,False,36.15484,-86.6861,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Air conditioning', 'Private patio or balcony', 'Luggage dropoff allowed', 'Hair dryer', 'Refrigerator', 'Exterior security cameras on property']",0.0,1.0
13052870,"Cute as a button, studio apartment",27.0,30.0,30.0,31.0,30.0,26.0,31.0,25.0,21.0,15.0,16.0,13.0,12,False,36.15484,-86.6861,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Air conditioning', 'Private patio or balcony', 'Luggage dropoff allowed', 'Hair dryer', 'Refrigerator', 'Exterior security cameras on property']",0.0,1.0
13064758,"Center of it all-Location, Location, Location!",,20.0,23.0,17.0,14.0,21.0,13.0,19.0,25.0,11.0,10.0,5.0,26,False,36.1552,-86.67098,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard']",3.0,1.0
13064758,"Center of it all-Location, Location, Location!",2.0,13.0,12.0,16.0,19.0,17.0,12.0,12.0,14.0,5.0,10.0,0.0,49,False,36.1552,-86.67098,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard']",3.0,1.0
13064961,Charming Music City Condo,,,,24.0,28.0,26.0,22.0,23.0,26.0,19.0,18.0,25.0,33,False,36.14702,-86.78707,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Microwave']",2.0,1.0
13064961,Charming Music City Condo,20.0,27.0,22.0,23.0,28.0,16.0,22.0,20.0,19.0,17.0,19.0,0.0,57,False,36.14702,-86.78707,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Microwave']",2.0,1.0
13096927,Nashville Neighborhood Gem,,,,,,,18.0,30.0,31.0,28.0,20.0,22.0,30,False,36.15153,-86.83327,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '40 inch HDTV with Roku', 'EV charger', 'Central air conditioning', 'Bathtub', 'Hair dryer', 'Exterior security cameras on property']",2.0,1.0
13096927,Nashville Neighborhood Gem,29.0,31.0,30.0,31.0,28.0,30.0,30.0,30.0,24.0,14.0,29.0,2.0,32,False,36.15153,-86.83327,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '40 inch HDTV with Roku', 'EV charger', 'Central air conditioning', 'Bathtub', 'Hair dryer', 'Exterior security cameras on property']",2.0,1.0
13098951,Beach House in Urban Island ,,26.0,23.0,6.0,27.0,23.0,18.0,24.0,26.0,12.0,8.0,3.0,46,False,36.12854,-86.77586,True,"['Kitchen', 'Wifi', 'Free street parking', 'HDTV with Roku', 'Air conditioning', 'Patio or balcony', 'Hair dryer', 'Microwave', 'IHome sound system with Bluetooth and aux', 'Exterior security cameras on property']",0.0,1.0
13098951,Beach House in Urban Island ,19.0,22.0,27.0,25.0,27.0,7.0,16.0,13.0,16.0,13.0,12.0,0.0,63,False,36.12854,-86.77586,True,"['Kitchen', 'Wifi', 'Free street parking', 'HDTV with Roku', 'Air conditioning', 'Patio or balcony', 'Hair dryer', 'Microwave', 'IHome sound system with Bluetooth and aux', 'Exterior security cameras on property']",0.0,1.0
13100329,Hartford River Cottage,,31.0,27.0,27.0,30.0,27.0,30.0,30.0,30.0,22.0,17.0,22.0,33,False,36.24488,-86.70687,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Microwave', 'Carbon monoxide alarm']",0.0,1.0
13100329,Hartford River Cottage,24.0,28.0,25.0,24.0,19.0,19.0,21.0,27.0,20.0,26.0,18.0,28.0,51,False,36.24488,-86.70687,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Microwave', 'Carbon monoxide alarm']",0.0,1.0
13116217,Modern East Nashville privacy near downtown & more,,22.0,15.0,26.0,20.0,24.0,15.0,26.0,24.0,19.0,11.0,6.0,40,False,36.17577,-86.74127,True,"['Garden view', 'Wifi – 27 Mbps', 'Free parking on premises', '39 inch HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private backyard – Fully fenced', 'Luggage dropoff allowed', 'Hair dryer']",1.0,1.0
13116217,Modern East Nashville privacy near downtown & more,11.0,24.0,19.0,23.0,18.0,9.0,20.0,26.0,22.0,19.0,7.0,2.0,33,False,36.17577,-86.74127,True,"['Garden view', 'Wifi – 27 Mbps', 'Free parking on premises', '39 inch HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private backyard – Fully fenced', 'Luggage dropoff allowed', 'Hair dryer']",1.0,1.0
