ID,Name,February,March,April,May,June,July,August,September,October,November,December,January,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1004339350889382871,Brickell Area Private Loft,29.0,27.0,29.0,31.0,25.0,19.0,25.0,8.0,,,,,86,False,25.76017,-80.20169,True,"['Wifi', 'Dedicated workspace', 'Free street parking', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Luggage dropoff allowed', 'Exterior security cameras on property', 'Carbon monoxide alarm']",0.0,1.0
1004369340403172059,"Brickell, W Residences, Bay&River View, Wi-Fi, SPA",0.0,16.0,28.0,30.0,14.0,16.0,0.0,0.0,25.0,15.0,,12.0,72,False,25.7687,-80.1887,True,"['Bay view', 'City skyline view', 'Waterfront', 'Kitchen', 'Wifi', 'Pool', 'Hot tub', 'Shared sauna', 'TV with standard cable', 'Elevator']",1.0,1.0
1004371571828011893,Comfortable and great place,3.0,16.0,30.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,,,93,False,25.7618,-80.1899,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Air conditioning', 'Carbon monoxide alarm']",1.0,1.0
1004493552668858115,Paradise House w/ Pool & Yard,,,17.0,18.0,23.0,27.0,0.0,2.0,27.0,15.0,,,31,False,,,,,3.0,2.0
1004616595032883826,Icon 2b/2b 39th Flr Ocean Views/Free Pool Spa Gym,,19.0,22.0,21.0,30.0,30.0,30.0,27.0,30.0,29.0,29.0,26.0,82,False,25.7692,-80.1882,False,"['City skyline view', 'Ocean view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool - available all year, open specific hours, infinity, lap pool, olympic-sized, rooftop', 'Shared hot tub', 'Shared sauna', 'Pets allowed']",2.0,2.0
1005062956909222483,"estancia, playa 4",,,,,10.0,29.0,0.0,9.0,0.0,29.0,27.0,0.0,57,False,25.77743,-80.13482,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'TV', 'Air conditioning', 'Hair dryer', 'Refrigerator', 'Microwave', 'Paid parking off premises']",1.0,1.0
1005127124828727754,Spacious 36th FLR 1 BD 1 BT • Brickell • Bay View,,,,,,6.0,16.0,23.0,4.0,26.0,23.0,14.0,72,False,25.76069,-80.18951,False,"['Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Lift', 'Washing machine']",1.0,1.0
1005298358846857631,396 Home,,,23.0,28.0,30.0,30.0,30.0,30.0,25.0,18.0,0.0,20.0,88,False,25.83776553084516,-80.22283365187094,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private backyard – Not fully fenced']",3.0,3.0
1005361303525706416,Beach vibes 2 bedrooms house,,,,,,16.0,30.0,17.0,28.0,3.0,0.0,0.0,94,False,25.808170760556468,-80.19741555056325,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In building', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony']",2.0,1.0
1005361303525706416,Beach vibes 2 bedrooms house,0.0,20.0,,,30.0,30.0,29.0,27.0,30.0,29.0,30.0,29.0,94,False,25.808170760556468,-80.19741555056325,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In building', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony']",2.0,1.0
