ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
48060128,115.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,118.0,117.0,115.0,False,,,,,3.0,2.0
48068269,57.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,57.0,False,27.96229,-82.4877,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Central air conditioning', 'Patio or balcony', 'Backyard', 'Exterior security cameras on property']",2.0,2.0
48068551,299.0,57.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,False,27.96152,-82.48789,True,"['Wifi', 'TV', 'Air conditioning', 'Hair dryer', 'Fridge', 'Microwave', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
48068617,199.0,128.5,127.5,70.0,144.5,144.5,144.5,139.0,139.0,199.0,199.0,199.0,False,27.96319,-82.48919,True,"['Kitchen', 'Wifi', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
48069899,325.0,79.0,79.0,129.0,124.0,110.0,325.0,325.0,325.0,325.0,325.0,325.0,False,28.03068,-82.46818,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Air conditioning', 'Private patio or balcony', 'Backyard', 'Crib', 'Exterior security cameras on property']",1.0,1.0
48105242,99.0,325.0,325.0,325.0,325.0,93.0,96.0,86.0,99.0,99.0,99.0,99.0,False,27.96508,-82.48215,False,"['Courtyard view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In building', 'Free dryer – In building', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
48125246,299.0,99.0,99.0,99.0,99.0,265.0,223.0,185.0,192.0,299.0,299.0,299.0,False,,,,,2.0,1.0
48137259,219.0,299.0,299.0,299.0,299.0,181.0,149.0,144.0,145.0,154.0,219.0,219.0,False,27.96923,-82.49972,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '60 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Hulu, Netflix, Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",6.0,3.0
48141022,69.0,219.0,219.0,219.0,219.0,70.0,70.0,71.0,70.0,69.0,69.0,69.0,False,27.96449,-82.57156,True,"['Bay view', 'Sea view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'HDTV with premium cable, standard cable', 'Elevator', 'Carbon monoxide alarm']",1.0,1.0
48145320,219.0,69.0,69.0,69.0,69.0,251.0,243.0,239.0,238.0,219.0,219.0,219.0,False,27.98166,-82.46063,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'HDTV with Fire TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Exterior security cameras on property', 'Carbon monoxide alarm']",0.0,1.0
48149030,89.0,219.0,219.0,219.0,219.0,85.0,85.0,75.0,85.0,89.0,89.0,89.0,False,,,,,3.0,1.0
48155768,97.0,89.0,89.0,89.0,89.0,103.0,107.0,108.0,93.0,97.0,97.0,97.0,False,,,,,1.0,1.0
48180420,,97.0,97.0,97.0,97.0,97.0,97.0,,,,,,False,27.9634,-82.4588,True,"['Kitchen', 'Wifi', 'Free parking on premises', '50 inch HDTV with Netflix, Roku, Amazon Prime Video', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Private patio or balcony', 'Carbon monoxide alarm']",1.0,1.0
48241568,192.0,,,,,,150.0,150.0,150.0,188.0,196.0,150.0,False,,,,,2.0,1.0
48268218,127.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,139.0,127.0,127.0,False,,,,,3.0,2.0
48297320,129.0,127.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,112.0,104.0,98.0,False,27.9437,-82.43507,True,"['Bay view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '75 inch HDTV with Netflix, premium cable, Disney+, Amazon Prime Video, HBO Max, Fire TV, Hulu', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,2.0
48336477,52.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,54.0,51.0,54.0,False,27.86899,-82.52366,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Dryer', 'Air conditioning']",2.0,2.5
48384941,94.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,87.0,90.0,83.0,False,28.04569,-82.46052,True,"['Kitchen', 'Fast wifi – 466 Mbps', 'Free parking on premises', 'HDTV with Netflix', 'Window AC unit', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Hair dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
48450623,111.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,139.0,99.0,94.0,False,,,,,1.0,1.0
48464717,350.0,149.0,149.0,197.0,197.0,197.0,197.0,197.0,197.0,388.0,386.0,350.0,False,27.9635,-82.5722,True,"['Bay view', 'Ocean view', 'Shared beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises', 'Shared outdoor pool - available all year, heated', 'TV with standard cable', 'Elevator']",1.0,1.0
