ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
27500621,21.0,20.0,27.0,18.0,14.5,20.0,18.0,16.5,9.0,20.5,20.0,20.0,8.5,False,,,,,2.0,1.0
27506498,10.5,21.0,20.0,26.0,24.5,20.5,25.5,24.5,15.5,22.5,11.5,15.0,36.0,False,29.40262,-98.65464,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Hair dryer']",4.0,1.0
27527982,26.0,23.0,27.0,22.0,17.0,22.0,14.5,14.0,10.5,15.5,21.0,23.0,40.0,False,,,,,1.0,1.0
27548799,3.0,16.0,24.0,24.0,28.0,21.0,28.5,19.0,17.5,20.0,11.5,7.0,48.0,False,29.4183,-98.4658,True,"['Garden view', 'Fast wifi – 90 Mbps', 'Dedicated workspace', 'Private outdoor pool – available all year, open 24 hours, heated, lap pool', '32-inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix', 'EV charger – level 1', 'Central air conditioning', 'Bath', 'Private patio or balcony', 'Exterior security cameras on property']",1.0,1.0
27552013,11.5,11.0,17.0,11.5,17.0,12.0,25.0,6.0,3.5,22.5,24.5,21.5,47.5,False,,,,,0.0,1.0
27584183,8.0,19.0,26.0,21.5,25.5,28.0,28.0,24.0,20.5,16.5,11.0,12.5,54.5,False,29.48115,-98.58505,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",3.0,2.0
27699836,15.5,18.0,30.0,20.0,25.5,25.5,29.5,22.0,22.0,19.5,9.0,23.0,45.0,False,29.4579,-98.5224,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'AC - split type ductless system', 'Bathtub', 'Private patio or balcony', 'Exterior security cameras on property']",2.0,1.0
27721859,12.0,24.0,26.0,27.0,28.5,27.5,29.0,25.0,24.0,28.0,23.5,20.0,64.5,False,,,,,3.0,2.0
27758677,12.0,13.5,27.0,29.0,26.5,28.0,30.5,28.5,27.0,23.5,16.0,26.5,66.0,False,29.34987,-98.63979,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Carbon monoxide alarm']",5.0,2.5
27798200,14.5,18.0,25.0,15.0,17.5,21.5,25.5,20.5,18.0,19.5,13.0,18.5,46.5,False,29.49642,-98.57814,True,"['Courtyard view', 'Kitchen', 'Fast wifi – 420 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '55 inch HDTV with Roku, standard cable', 'EV charger', 'Free washer – In building', 'Free dryer – In building']",4.0,2.0
