ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
33177907,7.0,,,,0.0,28.0,0.0,0.0,0.0,0.0,0.0,23.0,96.0,False,35.10211,-80.8559,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Private patio or balcony']",4.0,2.5
33271724,,28.0,20.0,28.0,27.0,22.0,28.0,20.0,26.0,23.0,14.0,31.0,80.0,False,35.23304,-80.81599,False,"['Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '42-inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Shared back garden – Fully fenced', 'Exterior security cameras on property']",1.0,1.0
33492650,17.0,28.0,31.0,30.0,31.0,29.5,27.0,31.0,30.0,27.0,29.5,27.5,45.0,False,35.14079,-80.85885,True,"['Fast wifi – 439 Mbps', 'Free parking on premises', 'Pets allowed', 'HDTV with Fire TV', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Backyard', 'Exterior security cameras on property']",1.0,1.0
33718219,16.0,20.0,17.0,27.0,13.0,22.0,21.0,22.0,25.0,19.0,23.0,17.0,69.0,False,35.21594,-80.82223,True,"['Park view', 'City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'HDTV with Roku', 'EV charger – level 2', 'Free washer – In unit', 'Free dryer – In unit']",5.0,3.5
33802756,13.0,16.0,20.0,10.0,8.0,15.0,14.0,16.0,20.0,11.0,16.0,14.0,49.0,False,35.2192,-80.8569,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,3.0
33828723,18.0,30.0,31.0,,21.0,27.0,26.0,25.0,26.0,29.0,28.0,21.0,59.0,False,35.17605,-80.84506,True,"['Garden view', 'Park view', 'Wifi', 'Free street parking', 'TV with standard cable', 'EV charger', 'Air conditioning', 'Bathtub', 'Shared backyard – Not fully fenced', 'Luggage dropoff allowed']",1.0,1.0
33965471,15.0,22.0,18.0,15.0,21.0,16.0,16.0,21.0,19.0,20.0,20.0,15.0,49.0,False,35.21697,-80.81002,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Air conditioning', 'Backyard', 'Refrigerator', 'Microwave', 'Long term stays allowed']",1.0,1.0
33995515,17.0,9.666666666666666,6.5,9.5,25.5,26.5,29.33333333333333,30.0,17.333333333333332,30.33333333333333,27.666666666666668,28.666666666666668,50.0,False,35.1467,-80.8296,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '42-inch HDTV with Amazon Prime Video, Netflix', 'Lift', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
34085360,23.0,16.0,22.0,25.0,28.5,28.5,30.0,29.0,30.5,29.0,22.5,28.0,57.0,False,35.1357,-80.83904,True,"['Kitchen', 'Fast wifi – 230 Mbps', 'Dedicated workspace', 'Free residential garage on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub']",4.0,2.5
34086598,11.0,30.0,31.0,18.0,2.0,1.0,3.0,11.0,22.0,7.0,7.0,9.0,65.0,False,35.23197,-80.84976,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Lift', 'Washing machine', 'Dryer', 'Air conditioning', 'Bath']",2.0,2.0
