ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1118328108381163778,15.0,12.0,4.0,12.0,4.0,10.0,7.0,6.0,19.0,,5.0,16.0,49.5,False,33.7651,-84.4047,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises', 'Pool', 'Pets allowed', 'TV', 'Elevator', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
1119842849511135595,13.0,28.0,9.0,31.0,11.0,8.0,16.0,20.0,2.0,,2.0,2.0,42.0,False,,,,,3.0,2.0
1120272319540162786,30.0,23.0,0.0,17.0,12.0,0.0,21.0,14.0,0.0,,,12.0,64.5,False,,,,,2.0,1.0
1120353981588003069,25.0,27.0,0.0,26.0,16.0,0.0,15.0,21.0,12.0,,7.0,28.0,57.5,False,33.78297215987135,-84.38988872031155,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'Sauna', 'Pets allowed', 'TV with standard cable', 'Elevator', 'EV charger', 'Washer']",1.0,1.0
1120449300140126776,23.0,29.0,26.0,13.0,18.0,27.0,29.0,11.0,0.0,0.0,,2.0,51.5,False,33.71938007222051,-84.46061215133456,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1120475182106388874,21.0,22.0,29.0,18.0,27.0,26.0,13.0,13.0,24.0,4.0,,4.0,30.0,False,,,,,2.0,2.0
1121551948319415760,22.0,29.0,29.0,21.0,18.0,10.0,13.0,8.0,27.0,17.0,,,59.0,False,33.701891554985615,-84.4222179106364,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Exterior security cameras on property']",3.0,2.0
1121690003036196862,,,0.0,13.0,18.0,21.0,17.0,16.0,25.0,14.0,,,51.0,False,33.814985175204924,-84.46556743792763,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",6.0,4.0
1121964521851321539,29.0,31.0,30.0,0.0,0.0,30.0,31.0,25.0,27.0,30.0,,,76.5,False,33.7847,-84.3883,False,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washing machine', 'Free dryer – In unit', 'Exterior security cameras on property']",1.0,1.0
1123211880722958489,10.0,0.0,29.0,26.0,0.0,22.0,1.0,7.0,23.0,0.0,,2.0,56.0,False,33.8363,-84.3716,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Air conditioning', 'Bathtub', 'Hair dryer']",2.0,2.0
1123478808409028098,13.0,22.0,22.0,22.0,21.0,13.0,23.0,21.0,21.0,3.0,,0.0,60.5,False,33.74804,-84.46056,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",4.0,3.0
1123880320119149277,,12.0,16.0,24.0,15.0,23.0,2.0,4.0,0.0,0.0,7.0,,33.5,False,,,,,2.0,1.0
1123953503671693665,,,7.0,23.0,26.0,24.0,18.0,0.0,25.0,16.0,18.0,1.0,47.5,False,,,,,2.0,1.0
1124026409740029242,,,5.0,11.0,9.0,0.0,0.0,4.0,11.0,16.0,2.0,0.0,48.0,False,33.85489082539672,-84.35790652223326,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Refrigerator']",2.0,1.0
1124052280986253417,,,27.0,31.0,30.0,22.0,27.0,23.0,4.0,9.0,18.0,6.0,65.0,False,,,,,1.0,1.0
1124092632910506245,,,2.0,17.0,13.0,13.0,31.0,23.0,0.0,15.0,0.0,3.0,68.0,False,,,,,5.0,2.0
1124702470193215833,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,49.0,False,,,,,2.0,1.0
1124702697860460527,,,0.0,0.0,2.0,0.0,0.0,7.0,10.0,3.0,0.0,0.0,80.5,False,,,,,2.0,1.0
1124702700702428418,,,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,51.0,False,,,,,2.0,1.0
1124703048101862055,,,0.0,0.0,5.0,0.0,22.0,3.0,0.0,3.0,0.0,0.0,41.0,False,,,,,2.0,1.0
1125708210194037309,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,False,33.817077083961856,-84.34846098458551,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'HDTV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Exterior security cameras on property']",4.0,4.5
1125989159662638298,,,8.0,13.0,16.0,25.0,22.0,17.0,15.0,12.0,16.0,10.0,82.5,False,33.74,-84.3848,True,"['Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Backyard', 'Hair dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.5
1126291036755849116,,,17.0,29.0,30.0,31.0,30.0,20.0,11.0,7.0,17.0,8.0,42.5,False,33.767820690439606,-84.48029308769775,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Exterior security cameras on property']",5.0,3.0
1127033492579935557,,,25.0,23.0,25.0,22.0,29.0,22.0,7.0,14.0,25.0,3.0,48.0,False,33.782416792134015,-84.38824966053255,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Pool', 'Sauna', 'Pets allowed', 'TV with standard cable', 'Elevator', 'EV charger', 'Washer']",1.0,1.0
