ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1890726,95.0,190.0,190.0,190.0,190.0,190.0,195.0,195.0,68.0,65.0,92.0,92.0,False,25.7734,-80.1352,True,"['Courtyard view', 'Garden view', 'Beach access – Beachfront', 'Kitchen', 'Fast wifi – 84 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
2075893,135.0,180.0,180.0,120.0,96.0,81.0,105.0,135.0,135.0,135.0,135.0,135.0,False,25.77207,-80.17718,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Hot tub', 'TV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Carbon monoxide alarm']",1.0,1.0
2227277,69.0,114.0,123.0,95.0,95.0,95.0,90.0,90.0,90.0,90.0,90.0,90.0,False,25.7646,-80.2258,True,"['Courtyard view', 'Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared hot tub', 'Pets allowed', '36 inch HDTV with Netflix, HBO Max, Hulu, standard cable, premium cable, Amazon Prime Video, Roku, Apple TV', 'Exterior security cameras on property']",1.0,1.0
2248778,285.0,75.0,286.0,256.0,294.0,297.0,285.0,285.0,285.0,285.0,285.0,285.0,False,25.76507,-80.26899,True,"['Park view', 'Garden view', 'Kitchen', 'Fast wifi – 345 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 1 space', '37 inch HDTV with Roku, Chromecast, premium cable, Hulu, standard cable, Apple TV, Disney+, Amazon Prime Video, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",1.0,1.0
2274498,85.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,80.0,75.0,85.0,85.0,False,25.7239,-80.2503,True,"['Garden view', 'Courtyard view', 'Shared beach access', 'Kitchen', 'Fast wifi – 220 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Pets allowed', '33 inch HDTV with DVD player, Netflix', 'Exterior security cameras on property']",1.0,1.0
2281432,70.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,79.0,79.0,False,25.7734,-80.1352,True,"['Courtyard view', 'Garden view', 'Beach access – Beachfront', 'Kitchen', 'Fast wifi – 86 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
2456272,85.0,250.0,250.0,250.0,250.0,250.0,78.0,71.0,85.0,85.0,85.0,85.0,False,25.73533,-80.23332,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced']",3.0,2.0
2536459,69.0,124.0,124.0,124.0,124.0,124.0,65.0,65.0,65.0,69.0,69.0,69.0,False,25.85211,-80.19882,True,"['Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private hot tub', 'Pets allowed', 'TV with standard cable', 'Washer', 'Exterior security cameras on property']",3.0,1.0
2536988,,69.0,69.0,69.0,69.0,69.0,69.0,69.0,,,,,False,25.75956,-80.22077,False,"['Wifi', 'Free parking on premises', 'HDTV with Amazon Prime Video, Fire TV, Netflix', 'Washer', 'Dryer', 'Central air conditioning', 'Private patio or balcony', 'Backyard - Fully fenced', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
2642703,185.0,,145.0,145.0,145.0,145.0,233.0,228.0,207.0,185.0,185.0,185.0,False,25.72748,-80.24494,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'Pets allowed', '55-inch HDTV with Amazon Prime Video, Apple TV, standard cable/satellite', 'Lift', 'Washing machine', 'Dryer']",1.0,2.0
2642984,85.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,89.0,89.0,86.0,85.0,False,25.72883,-80.24626,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool', 'Pets allowed', '55 inch HDTV with Amazon Prime Video, Apple TV, standard cable', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit']",1.0,2.0
2738852,106.0,122.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,False,25.79117,-80.13623,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Crib - available upon request', 'Pack ’n play/Travel crib']",1.0,1.0
2931425,343.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,304.0,297.0,False,25.73153,-80.23991,True,"['Garden view', 'Kitchen', 'Fast wifi – 723 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '100 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning']",3.0,2.0
3052119,116.0,162.0,162.0,163.0,164.0,165.0,166.0,166.0,166.0,109.0,107.0,104.0,False,25.7691,-80.1886,true,"['Waterfront', 'Kitchen', 'Wifi', 'Pool', 'Hot tub', 'Pets allowed', 'TV with standard cable', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit']",1.0,1.0
3174898,306.5,280.5,279.5,329.0,333.5,306.5,306.5,306.5,306.5,306.5,306.5,306.5,False,25.7587,-80.1922,true,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Private hot tub', 'HDTV with standard cable', 'Elevator', 'Washer', 'Dryer', 'Air conditioning']",1.0,1.0
3499140,115.0,138.0,116.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,False,25.7615,-80.1902,False,"['Bay view', 'City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Private hot tub - available all year, open 24 hours', 'TV with standard cable', 'Elevator', 'Carbon monoxide alarm']",1.0,1.0
3531480,170.0,75.0,75.0,75.0,75.0,75.0,75.0,151.0,164.0,160.0,170.0,170.0,False,25.71949,-80.25502,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Air conditioning', 'Private patio or balcony', 'Private backyard – Fully fenced', 'Luggage dropoff allowed', 'Pack ’n play/Travel crib', 'Hair dryer']",1.0,1.0
3634097,400.0,184.0,184.0,184.0,187.0,324.0,335.0,338.0,400.0,400.0,400.0,400.0,False,25.7687,-80.1887,True,"['City skyline view', 'River view', 'Kitchen', 'Wifi', 'Pool', 'Hot tub', 'Shared sauna', 'Pets allowed', '52 inch HDTV with standard cable', 'Elevator']",1.0,1.0
3635861,68.0,299.0,299.0,299.0,299.0,57.0,55.0,58.0,65.0,66.0,70.0,70.0,False,,,,,3.0,2.5
