ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
1120993094012896004,0.0,,2.0,22.0,20.0,21.0,8.0,20.0,11.0,8.0,4.0,8.0,73.5,False,30.2806824539899,-97.71112417417514,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1121037504867764063,0.0,,1.0,17.0,5.0,11.0,27.0,3.0,13.0,0.0,15.0,25.0,79.5,False,30.23135722681571,-97.73653420879108,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Air conditioning', 'Bathtub', 'Indoor fireplace']",3.0,3.0
1121045731845789843,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,False,30.24719,-97.7554,True,"['City skyline view', 'Kitchen', 'Fast wifi – 548 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Private outdoor pool - available all year, open specific hours, heated, pool toys', 'Private hot tub - available all year, open 24 hours', '70 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix', 'Free washer – In unit', 'Exterior security cameras on property']",5.0,4.5
1121050337481058243,0.0,,0.0,22.0,20.0,21.0,9.0,18.0,12.0,8.0,4.0,8.0,71.5,False,30.28114901718604,-97.70984141373752,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Carbon monoxide alarm', 'Smoke alarm']",1.0,1.0
1121096930780420048,0.0,,,,26.0,25.0,23.0,28.0,24.0,8.0,11.0,20.0,45.5,False,30.3218,-97.67992,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises – 2 spaces', 'Shared pool', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer']",2.0,2.0
1121101973661769464,28.0,,4.0,22.0,30.0,21.0,26.0,0.0,17.0,31.0,0.0,26.0,39.0,False,30.27112848769007,-97.76024796431756,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Air conditioning', 'Exterior security cameras on property']",1.0,1.0
1121185646226184445,9.0,,5.0,30.0,26.0,22.0,18.0,23.0,16.0,12.0,17.0,10.0,63.5,False,30.2306,-97.75651,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'EV charger - level 1', 'Washer', 'Free dryer – In unit', 'Air conditioning', 'Exterior security cameras on property']",4.0,2.0
1121263518949082053,0.0,,2.0,22.0,20.0,21.0,8.0,13.0,7.0,8.0,4.0,8.0,62.0,False,30.2805,-97.70912,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Carbon monoxide alarm']",1.0,1.0
1121280864570829295,1.0,,,22.0,26.0,20.0,19.0,22.0,24.0,23.0,17.0,12.0,54.5,False,30.23195,-97.73372,True,"['Kitchen', 'Fast wifi – 238 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available seasonally, open specific hours', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
1121503268657055923,4.0,,6.0,26.0,24.0,27.0,19.0,21.0,25.0,12.0,16.0,10.0,62.5,False,30.448,-97.6674,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'TV', 'Washer', 'Dryer', 'Air conditioning']",1.0,1.0
1121700252180143558,31.0,,1.0,25.0,23.0,20.0,30.0,25.0,11.0,0.0,13.0,30.0,65.0,False,30.2751,-97.7606,True,"['Kitchen', 'Wi-Fi', 'Dedicated workspace', 'Free residential garage on premises', 'Pets allowed', 'TV', 'Washing machine', 'Dryer', 'Air conditioning', 'Bathtub']",3.0,2.0
1121830343798449991,2.0,,0.0,21.0,23.0,15.0,10.0,5.0,11.0,18.0,9.0,2.0,75.5,False,30.2377,-97.7634,True,"['Garden view', 'City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Hot tub', 'Sauna', 'TV']",5.0,2.5
1121916290926807726,10.0,,,,,30.0,28.0,30.0,23.0,16.0,17.0,18.0,64.5,False,30.2257,-97.7058,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free residential garage on premises', 'Shared outdoor pool - available all year, open specific hours, heated', 'TV', 'Elevator', 'EV charger - level 2', 'Free washer – In unit', 'Free dryer – In unit']",2.0,2.0
1121921827189628331,0.0,,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,27.5,False,,,,,,
1121975330019710575,4.0,,0.0,6.0,12.0,0.0,7.0,3.0,8.0,8.0,11.0,2.0,77.5,False,30.2989,-97.7358,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 4 spaces', 'Pets allowed', '55 inch HDTV with Fire TV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",6.0,6.0
1122629649269494137,0.0,,2.0,22.0,10.0,21.0,9.0,18.0,20.0,8.0,4.0,8.0,49.5,False,30.279481372934217,-97.71114045059105,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared pool - ', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Carbon monoxide alarm']",1.0,1.0
1123178146892681662,25.0,,0.0,24.0,26.0,20.0,30.0,29.0,26.0,15.0,18.0,21.0,82.0,False,30.261022860924367,-97.77457378975124,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard']",1.0,1.0
