ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
10909635,10.0,19.0,18.0,26.0,28.0,22.0,17.0,19.5,24.5,25.0,22.0,7.0,46.5,False,36.1634,-86.7783,true,"['Kitchen', 'Wifi', '50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Hair dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,2.0
10909755,11.5,27.0,14.0,28.0,29.0,23.0,25.5,26.5,17.5,24.0,23.0,7.5,57.0,False,36.1634,-86.7783,True,"['Kitchen', 'Wifi', '50-inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku', 'Lift', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Hair dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
10909867,8.5,27.0,17.0,20.5,25.5,19.0,22.5,17.5,19.5,20.0,17.0,7.5,23.5,False,36.16399,-86.7787,True,"['Kitchen', 'Wifi', '32 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix, Roku', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Hair dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",1.0,1.0
10959694,4.5,2.0,20.0,19.5,21.0,23.5,14.0,10.5,19.0,18.5,2.5,13.5,69.0,False,36.1084,-86.70344,True,"['Kitchen', 'Fast wifi – 123 Mbps', 'Dedicated workspace', 'Free driveway parking on premises', 'TV with Apple TV, Roku, Amazon Prime Video, Hulu, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Bath', 'Private patio or balcony']",3.0,3.0
10960823,11.0,23.0,31.0,27.0,25.0,27.0,20.5,27.0,25.5,23.5,14.5,17.0,66.0,False,36.21603,-86.68502,True,"['Kitchen', 'Fast wifi – 401 Mbps', 'Dedicated workspace', 'Free carport on premises', '46 inch HDTV with Roku', 'Free washer – In building', 'Free dryer – In building', 'Central air conditioning', 'Private patio or balcony', 'Exterior security cameras on property']",1.0,1.0
10985505,2.5,24.0,28.5,27.5,26.5,27.5,17.0,22.5,16.5,17.0,14.5,9.5,58.0,False,36.06446,-86.6935,True,"['Garden view', 'Wifi', 'Dedicated workspace', 'Free parking on premises', '65 inch HDTV with standard cable, Amazon Prime Video, Disney+, HBO Max, Hulu, Netflix', 'Free washer – In building', 'Free dryer – In building', 'Central air conditioning', 'Shared patio or balcony', 'Exterior security cameras on property']",1.0,1.0
10985810,23.0,28.0,27.5,22.5,18.0,30.0,24.0,23.0,26.0,27.0,27.0,25.5,74.0,False,36.12731,-86.79322,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard']",3.0,1.0
11007461,15.5,22.0,31.0,30.0,31.0,30.0,31.0,27.0,30.0,31.0,30.0,28.5,35.5,False,36.10504,-86.80138,False,"['Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard', 'Luggage dropoff allowed', 'Pack ’n play/Travel crib']",2.0,1.0
11024062,9.5,16.0,22.0,18.0,21.0,12.0,15.0,13.0,18.0,15.0,14.5,13.0,63.5,False,36.20129,-86.75929,False,"['Kitchen', 'Wifi', 'Free parking on premises', '55 inch HDTV with standard cable, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Private patio or balcony', 'Private backyard – Not fully fenced', 'Pack ’n play/Travel crib']",5.0,4.0
11048972,31.0,29.0,31.0,30.0,31.0,30.0,30.5,28.5,30.0,31.0,24.5,25.0,78.0,False,36.21076,-86.72752,true,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard']",1.0,1.0
