ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
652860342367187104,15.0,24.0,28.0,13.0,3.0,13.0,19.0,0.0,31.0,14.0,27.0,11.0,57.0,False,26.62966,-82.0145,True,"['Canal view', 'Waterfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', 'Pets allowed', '55 inch HDTV with Roku, standard cable', 'Exterior security cameras on property']",4.0,2.0
653507045330550425,26.0,,,,,,23.0,29.0,31.0,5.0,16.0,28.0,37.0,False,26.613,-81.94627,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony']",3.0,2.0
653578238456442880,0.0,0.0,23.0,5.0,0.0,5.0,25.0,0.0,0.0,10.0,16.0,15.0,40.0,False,26.66529,-82.00981,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",3.0,2.0
654022021203980018,0.0,0.0,9.0,0.0,0.0,28.0,26.0,0.0,31.0,7.0,26.0,28.0,49.0,False,26.55001,-82.02836,False,"['Canal view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private pool', 'Private hot tub', 'TV', 'Washer']",4.0,2.0
654277888784772767,29.0,27.0,4.0,15.0,15.0,25.0,30.0,29.0,31.0,30.0,24.0,29.0,33.0,False,26.6484,-82.005,True,"['Kitchen', 'Fast wifi – 350 Mbps', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, pool toys, saltwater', '65 inch HDTV with premium cable', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property', 'Carbon monoxide alarm']",4.0,2.0
654407563572893764,0.0,12.0,9.0,31.0,9.0,0.0,12.0,29.0,16.0,0.0,0.0,9.0,60.0,False,,,,,1.0,1.0
654925514476233697,17.0,25.0,2.0,19.0,6.0,0.0,21.0,29.0,30.0,18.0,17.0,26.0,58.0,False,26.59887,-81.99213,True,"['Canal view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private pool', 'Private hot tub', 'TV', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",3.0,2.0
654925658485090635,25.0,19.0,6.0,19.0,27.0,25.0,30.0,29.0,31.0,11.0,17.0,26.0,62.0,False,26.58836,-82.03151,True,"['Canal view', 'Shared beach access', 'Kitchen', 'Wifi', 'Free parking on premises', 'Private outdoor pool – available all year, open specific hours, heated', 'Private hot tub – available all year, open specific hours', 'Pets allowed', '65-inch HDTV with Amazon Prime Video, Fire TV, Hulu, Netflix, standard cable/satellite', 'Exterior security cameras on property']",4.0,3.0
654956840612416924,20.0,25.0,27.0,28.0,18.0,20.0,6.0,29.0,31.0,29.0,16.0,27.0,83.0,False,26.57742,-82.00738,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated', '65 inch HDTV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.0
655232435773307023,30.0,12.0,14.0,24.0,11.0,18.0,27.0,29.0,31.0,17.0,29.0,30.0,39.0,False,26.6616,-81.9687,True,"['Garden view', 'Beach access – Beachfront', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Private outdoor pool - available all year, open 24 hours, heated, saltwater', 'Pets allowed', '50 inch HDTV', 'Free washer – In unit']",4.0,3.0
