ID,January,February,March,April,May,June,July,August,September,October,November,December,Avg. Occupany %,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
36944442,27.0,31.0,27.0,27.0,15.0,17.0,20.0,5.0,10.0,22.0,26.0,27.0,95.0,False,,,,,2.0,1.0
37006975,31.0,20.0,18.0,8.0,2.0,18.0,12.0,17.0,13.0,15.0,24.0,25.0,56.0,False,26.14592,-80.15228,False,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 3 spaces', 'Private outdoor pool - available all year, open 24 hours, heated, lap pool', 'Pets allowed', 'HDTV', 'Free washer – In unit', 'Exterior security cameras on property']",3.0,2.0
37024909,30.0,25.0,22.0,22.0,30.0,4.0,0.0,31.0,29.0,14.0,30.0,29.0,76.0,False,,,,,3.0,2.0
37063142,29.0,26.0,29.0,30.0,26.0,0.0,31.0,30.0,31.0,2.0,31.0,31.0,76.0,False,26.1403,-80.1276,True,"['Kitchen', 'Fast wifi – 814 Mbps', 'Free parking on premises', '50 inch HDTV', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Backyard', 'Luggage dropoff allowed', 'Pack ’n play/Travel crib - always at the listing']",1.0,1.0
37084448,27.0,31.0,30.0,31.0,23.0,31.0,29.0,30.0,30.0,28.0,30.0,25.0,49.0,False,26.14716,-80.13884,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'TV', 'Free washer – In unit', 'Dryer', 'Exterior security cameras on property', 'Carbon monoxide alarm']",2.0,1.0
37115235,30.0,25.0,30.0,25.0,24.0,29.0,31.0,28.0,29.0,25.0,18.0,6.0,74.0,False,26.12177,-80.15195,True,"['Canal view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', '50 inch HDTV with Netflix', 'Central air conditioning', 'Patio or balcony', 'Backyard']",1.0,1.0
37166777,7.0,28.0,29.0,11.0,27.0,30.0,0.0,0.0,18.0,15.0,17.0,18.0,61.0,False,,,,,5.0,5.0
37173453,0.0,22.0,26.0,26.0,27.0,21.0,17.0,16.0,0.0,0.0,0.0,0.0,62.0,False,,,,,5.0,3.0
37247689,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,26.0,66.0,False,26.14032,-80.11449,False,"['Wifi', 'Free parking on premises', 'Shared pool', 'Pets allowed', 'TV with standard cable', 'Washer', 'Dryer', 'Air conditioning', 'Hair dryer', 'Refrigerator']",4.0,4.0
37248441,26.0,25.0,28.0,26.0,30.0,29.0,27.0,26.0,25.0,29.0,21.0,11.0,84.0,False,26.22468,-80.09334,True,"['Canal view', 'Shared beach access', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Free washer – In building', 'Free dryer – In building', 'Carbon monoxide alarm']",2.0,2.0
