ID,January,February,March,April,May,June,July,August,September,October,November,December,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms
38594391,89.0,105.0,105.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,False,35.24533,-80.86376,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Backyard', 'Exterior security cameras on property']",1.0,1.0
38622008,115.0,89.0,89.0,149.0,,,115.0,118.0,159.0,130.0,126.0,117.0,False,35.23332,-80.83615,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'Shared pool', 'Pets allowed', 'TV', 'Elevator', 'Washer', 'Dryer', 'Air conditioning']",1.0,1.0
38729605,363.5,500.0,394.0,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,349.5,False,35.34275,-80.86045,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Exterior security cameras on property']",3.0,2.0
38822137,95.0,227.0,227.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,False,35.1148,-80.7299,True,"['Garden view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free driveway parking on premises – 3 spaces', 'Pets allowed', '48 inch HDTV with Amazon Prime Video, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",2.0,2.0
38838577,568.0,95.0,95.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,False,35.21815,-80.85425,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Shared outdoor pool – available seasonally, open specific hours', '50-inch HDTV with Roku', 'EV charger', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",1.0,1.0
38883881,112.0,568.0,568.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,False,35.2211,-80.8122,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property', 'Carbon monoxide alarm']",5.0,3.0
39111490,250.0,112.0,112.0,,,,,250.0,250.0,250.0,250.0,250.0,False,35.2551,-80.8516,True,"['Kitchen', 'Fast wifi – 87 Mbps', 'Dedicated workspace', 'Free driveway parking on premises – 2 spaces', 'Pets allowed', '50 inch HDTV with Fire TV, Amazon Prime Video, Hulu, HBO Max, Disney+, Apple TV, Netflix', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",3.0,2.0
39318960,237.5,267.5,271.0,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5,237.5,False,35.29832,-80.84959,True,"['Kitchen', 'Fast wifi – 254 Mbps', 'Free parking on premises', 'Private outdoor pool - available seasonally, open 24 hours', 'TV with standard cable', 'Free washer – In unit', 'Free dryer – In unit', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0
39319117,125.0,225.0,225.0,,,,,154.0,174.0,155.0,169.0,166.0,False,35.21798,-80.86815,True,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Private patio or balcony', 'Backyard', 'Indoor fireplace']",3.0,2.0
39321330,113.5,129.0,144.0,106.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,False,35.23023,-80.89358,False,"['City skyline view', 'Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Central air conditioning', 'Private back garden – Fully fenced', 'Children’s books and toys', 'Exterior security cameras on property']",3.0,2.0
39367088,115.0,88.0,88.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,115.0,False,,,,,2.0,2.0
39435946,269.0,115.0,115.0,186.0,,,,165.0,169.0,174.0,152.0,140.0,False,35.10144,-80.97374,False,"['Kitchen', 'Fast wifi – 159 Mbps', 'Dedicated workspace', 'Free residential garage on premises – 4 spaces', 'Pets allowed', '55 inch HDTV with Roku', 'Free washer – In unit', 'Free dryer – In unit', 'Central air conditioning', 'Exterior security cameras on property']",4.0,2.5
39498467,179.5,175.0,142.0,179.0,135.0,135.0,165.0,168.0,178.0,176.0,173.0,172.0,False,35.30083,-80.85378,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Patio or balcony', 'Backyard']",3.0,2.0
39509102,305.0,110.0,119.5,224.0,180.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,False,35.18619,-80.8218,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pets allowed', 'HDTV with Roku, Hulu, Netflix, Amazon Prime Video, Disney+', 'Washer', 'Dryer', 'Central air conditioning', 'Bathtub']",2.0,1.5
39530845,67.0,500.0,500.0,500.0,500.0,,,63.0,92.0,73.0,74.0,74.0,False,,,,,,
39535988,99.5,100.0,155.5,89.5,87.0,99.5,99.5,99.5,99.5,99.5,99.5,99.5,False,35.25767,-80.85044,False,"['Wifi', 'Free parking on premises', 'TV', 'AC – split-type ductless system', 'Hair dryer', 'Microwave', 'Exterior security cameras on property']",0.0,1.0
39609865,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,False,35.2166,-80.85042,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises – 1 space', 'Shared outdoor pool - available seasonally, open specific hours', '50 inch HDTV with Roku', 'Elevator', 'Free washer – In unit', 'Free dryer – In unit', 'Exterior security cameras on property']",1.0,1.0
