HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/6509-W-Longboat-Blvd-Tampa-FL-33615/44869311_zpid/,44869311,,SINGLE FAMILY,"$439,000",6509 W Longboat Blvd,Tampa,FL,33615,3,2,1598,8438 sqft,2628
https://www.zillow.com/homedetails/4234-E-Cayuga-St-Tampa-FL-33610/45086651_zpid/,45086651,,SINGLE FAMILY,"$349,000",4234 E Cayuga St,Tampa,FL,33610,3,2,1196,4791.6 sqft,
https://www.zillow.com/homedetails/8609-Fish-Lake-Rd-Tampa-FL-33619/44939934_zpid/,44939934,,SINGLE FAMILY,"$267,900",8609 Fish Lake Rd,Tampa,FL,33619,3,2,1242,9450 sqft,2101
https://www.zillow.com/homedetails/4108-Berkley-Dr-Tampa-FL-33610/44936114_zpid/,44936114,,SINGLE FAMILY,"$360,000",4108 Berkley Dr,Tampa,FL,33610,4,3,1350,7475 sqft,2173
https://www.zillow.com/homedetails/9822-Brownstone-Dr-Tampa-FL-33612/45034337_zpid/,45034337,,TOWNHOUSE,"$300,000",9822 Brownstone Dr,Tampa,FL,33612,3,3,1888,2474 sqft,2425
https://www.zillow.com/homedetails/916-E-North-Bay-St-Tampa-FL-33603/45097937_zpid/,45097937,,SINGLE FAMILY,"$419,900",916 E North Bay St,Tampa,FL,33603,3,2,1584,6000 sqft,3013
https://www.zillow.com/homedetails/450-Knights-Run-Ave-UNIT-401-Tampa-FL-33602/82992220_zpid/,82992220,,TOWNHOUSE,"$1,200,000",450 Knights Run Ave UNIT 401,Tampa,FL,33602,2,3,1601,2 sqft,3820
https://www.zillow.com/homedetails/5000-Culbreath-Key-Way-APT-1203-Tampa-FL-33611/66727315_zpid/,66727315,,CONDO,"$215,000",5000 Culbreath Key Way APT 1203,Tampa,FL,33611,2,2,1054,2 sqft,2306
https://www.zillow.com/homedetails/9014-Dale-Dr-Tampa-FL-33615/2080478921_zpid/,2080478921,,MANUFACTURED,"$109,000",9014 Dale Dr,Tampa,FL,33615,3,2,1248, ,2328
https://www.zillow.com/homedetails/3716-E-Grove-St-Tampa-FL-33610/45085714_zpid/,45085714,,SINGLE FAMILY,"$300,000",3716 E Grove St,Tampa,FL,33610,4,2,1258,5616 sqft,
