HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/235-Pelican-Pl-UNIT-6-Destin-FL-32541/55744328_zpid/,55744328,,TOWNHOUSE,"$315,000",235 Pelican Pl UNIT 6,Destin,FL,32541,2,3,1332,871.2 sqft,
https://www.zillow.com/homedetails/134-Cayman-Cv-Destin-FL-32541/45966963_zpid/,45966963,,SINGLE FAMILY,"$1,299,999",134 Cayman Cv,Destin,FL,32541,4,4,2933,5662.8 sqft,4926
https://www.zillow.com/homedetails/115-Garnet-Pl-Destin-FL-32541/45968677_zpid/,45968677,,SINGLE FAMILY,"$699,000",115 Garnet Pl,Destin,FL,32541,3,3,2455,8712 sqft,
https://www.zillow.com/homedetails/4507-Furling-Ln-SUITE-302-Destin-FL-32541/52954483_zpid/,52954483,,CONDO,"$320,000",4507 Furling Ln SUITE 302,Destin,FL,32541,3,3,1801, ,
https://www.zillow.com/homedetails/96-Garnet-Pl-Destin-FL-32541/45968673_zpid/,45968673,,SINGLE FAMILY,"$1,400,000",96 Garnet Pl,Destin,FL,32541,4,4,3860,10018.8 sqft,
https://www.zillow.com/homedetails/900-Gulf-Shore-Dr-UNIT-1045-Destin-FL-32541/45971880_zpid/,45971880,,CONDO,"$615,000",900 Gulf Shore Dr UNIT 1045,Destin,FL,32541,2,2,1430, ,
https://www.zillow.com/homedetails/1040-Highway-98-UNIT-110-Destin-FL-32541/445860907_zpid/,445860907,,CONDO,"$349,000",1040 Highway 98 UNIT 110,Destin,FL,32541,1,2,719, ,
https://www.zillow.com/homedetails/253-Mattie-M-Kelly-Blvd-Destin-FL-32541/71352531_zpid/,71352531,,SINGLE FAMILY,"$384,900",253 Mattie M Kelly Blvd,Destin,FL,32541,3,2.5,1543,1742 sqft,2779
https://www.zillow.com/homedetails/609-Kelly-St-Destin-FL-32541/45970202_zpid/,45970202,,SINGLE FAMILY,"$349,000",609 Kelly St,Destin,FL,32541,3,2,1982,9147.6 sqft,3081
https://www.zillow.com/homedetails/445-Gulf-Shore-Dr-UNIT-206-Destin-FL-32541/45975196_zpid/,45975196,,CONDO,"$275,000",445 Gulf Shore Dr UNIT 206,Destin,FL,32541,1,1,525, ,1721
https://www.zillow.com/homedetails/113-Mantero-Way-Destin-FL-32541/45974592_zpid/,45974592,,SINGLE FAMILY,"$489,000",113 Mantero Way,Destin,FL,32541,2,2,1148,3600 sqft,
https://www.zillow.com/homedetails/10-Harbor-Blvd-E1106-Destin-FL-32541/2080035769_zpid/,2080035769,,CONDO,"$1,095,000",10 Harbor Blvd #E1106,Destin,FL,32541,4,4,1660, ,
https://www.zillow.com/homedetails/775-Gulf-Shore-Dr-UNIT-9104-Destin-FL-32541/45971767_zpid/,45971767,,CONDO,"$495,000",775 Gulf Shore Dr UNIT 9104,Destin,FL,32541,2,2,1132, ,
https://www.zillow.com/homedetails/150-Lola-Cir-Destin-FL-32541/45967209_zpid/,45967209,,SINGLE FAMILY,"$365,000",150 Lola Cir,Destin,FL,32541,2,2,1120,5662.8 sqft,
https://www.zillow.com/homedetails/770-Harbor-Blvd-UNIT-3E-Destin-FL-32541/71357060_zpid/,71357060,,CONDO,"$1,050,000",770 Harbor Blvd UNIT 3E,Destin,FL,32541,3,3,2191, ,4209
https://www.zillow.com/homedetails/702-Whippoorwill-Ln-Destin-FL-32541/45972479_zpid/,45972479,,SINGLE FAMILY,"$339,900",702 Whippoorwill Ln,Destin,FL,32541,3,2,1673,10018.8 sqft,2681
https://www.zillow.com/homedetails/775-Gulf-Shore-Dr-UNIT-19-Destin-FL-32541/45971498_zpid/,45971498,,CONDO,"$634,000",775 Gulf Shore Dr UNIT 19,Destin,FL,32541,3,2,1468, ,2893
https://www.zillow.com/homedetails/510-Gulf-Shore-Dr-UNIT-210-Destin-FL-32541/45976408_zpid/,45976408,,CONDO,"$579,900",510 Gulf Shore Dr UNIT 210,Destin,FL,32541,2,2,1066, ,1995
https://www.zillow.com/homedetails/184-Durango-Rd-Destin-FL-32541/45975414_zpid/,45975414,,TOWNHOUSE,"$445,000",184 Durango Rd,Destin,FL,32541,3,3,1700, ,
https://www.zillow.com/homedetails/3655-E-Scenic-Highway-98-UNIT-303A-Destin-FL-32541/2065081539_zpid/,2065081539,,CONDO,"$550,000",3655 E Scenic Highway 98 UNIT 303A,Destin,FL,32541,3,2,1740, ,
https://www.zillow.com/homedetails/1030-Highway-98-14-Destin-FL-32541/45972357_zpid/,45972357,,CONDO,"$319,900",1030 Highway 98 #14,Destin,FL,32541,1,1,600, ,1558
https://www.zillow.com/homedetails/211-Durango-Rd-UNIT-414-Destin-FL-32541/87660752_zpid/,87660752,,CONDO,"$1,250,000",211 Durango Rd UNIT 414,Destin,FL,32541,3,3,2296, ,
https://www.zillow.com/homedetails/329-Sailfish-Cir-Destin-FL-32541/45974370_zpid/,45974370,,SINGLE FAMILY,"$699,900",329 Sailfish Cir,Destin,FL,32541,4,3,2259, ,
https://www.zillow.com/homedetails/4000-Dancing-Cloud-Ct-UNIT-14-Destin-FL-32541/71357114_zpid/,71357114,,CONDO,"$169,000",4000 Dancing Cloud Ct UNIT 14,Destin,FL,32541,1,1,734, ,
https://www.zillow.com/homedetails/4000-Gulf-Terrace-Dr-UNIT-189-Destin-FL-32541/45968896_zpid/,45968896,,CONDO,"$269,999",4000 Gulf Terrace Dr UNIT 189,Destin,FL,32541,2,1,1000, ,
https://www.zillow.com/homedetails/4203-Indian-Bayou-Trl-11209-Destin-FL-32541/81820362_zpid/,81820362,,CONDO,"$349,000",4203 Indian Bayou Trl #11209,Destin,FL,32541,2,2,970, ,
https://www.zillow.com/homedetails/4030-Dancing-Cloud-Ct-UNIT-339-Destin-FL-32541/71357293_zpid/,71357293,,CONDO,"$214,000",4030 Dancing Cloud Ct UNIT 339,Destin,FL,32541,1,1,920, ,1812
https://www.zillow.com/homedetails/30-Moreno-Point-Rd-UNIT-406A-Destin-FL-32541/45975068_zpid/,45975068,,CONDO,"$375,000",30 Moreno Point Rd UNIT 406A,Destin,FL,32541,2,2,1193, ,2552
https://www.zillow.com/homedetails/4000-Gulf-Terrace-Dr-UNIT-2001-Destin-FL-32541/45968968_zpid/,45968968,,CONDO,"$201,000",4000 Gulf Terrace Dr UNIT 2001,Destin,FL,32541,1,1,738, ,1643
https://www.zillow.com/homedetails/412-Primrose-Ln-Destin-FL-32541/45968129_zpid/,45968129,,SINGLE FAMILY,"$499,000",412 Primrose Ln,Destin,FL,32541,4,3,2228,0.29 acres,2979
https://www.zillow.com/homedetails/195-Durango-Rd-UNIT-3E-Destin-FL-32541/45978222_zpid/,45978222,,CONDO,"$399,000",195 Durango Rd UNIT 3E,Destin,FL,32541,2,2,900, ,2437
https://www.zillow.com/homedetails/3908-Mesa-Rd-Destin-FL-32541/45969669_zpid/,45969669,,SINGLE FAMILY,"$447,500",3908 Mesa Rd,Destin,FL,32541,3,2,1625,6969 sqft,2745
https://www.zillow.com/homedetails/96-Trista-Terrace-Ct-Destin-FL-32541/45968395_zpid/,45968395,,SINGLE FAMILY,"$449,000",96 Trista Terrace Ct,Destin,FL,32541,3,2,1200,6098.4 sqft,
https://www.zillow.com/homedetails/4010-Dancing-Cloud-Ct-UNIT-404-Destin-FL-32541/71357267_zpid/,71357267,,CONDO,"$287,000",4010 Dancing Cloud Ct UNIT 404,Destin,FL,32541,3,2,1254, ,
https://www.zillow.com/homedetails/610-5th-St-Destin-FL-32541/45970184_zpid/,45970184,,SINGLE FAMILY,"$689,500",610 5th St,Destin,FL,32541,4,3,2184,0.48 acres,4246
https://www.zillow.com/homedetails/518-2nd-Ave-Destin-FL-32541/125449463_zpid/,125449463,,SINGLE FAMILY,"$485,000",518 2nd Ave,Destin,FL,32541,3,2,1695,9583.2 sqft,
https://www.zillow.com/homedetails/4000-Gulf-Terrace-Dr-UNIT-2007-Destin-FL-32541/45968974_zpid/,45968974,,CONDO,"$280,000",4000 Gulf Terrace Dr UNIT 2007,Destin,FL,32541,2,2,1100, ,2047
https://www.zillow.com/homedetails/129-Country-Club-Dr-W-Destin-FL-32541/45969467_zpid/,45969467,,SINGLE FAMILY,"$1,328,100",129 Country Club Dr W,Destin,FL,32541,4,4,4070,0.6900000000000001 acres,6835
https://www.zillow.com/homedetails/4553-Grand-Key-Loop-E-Destin-FL-32541/103472964_zpid/,103472964,,SINGLE FAMILY,"$1,169,000",4553 Grand Key Loop E,Destin,FL,32541,5,4,2891,1306.8 sqft,
https://www.zillow.com/homedetails/110-Gulf-Shore-Dr-626-Destin-FL-32541/45975698_zpid/,45975698,,CONDO,"$1,090,000",110 Gulf Shore Dr #626,Destin,FL,32541,3,3,2367, ,3982
https://www.zillow.com/homedetails/3871-Indian-Trl-UNIT-3E-Destin-FL-32541/45973589_zpid/,45973589,,TOWNHOUSE,"$285,000",3871 Indian Trl UNIT 3E,Destin,FL,32541,3,2,1392,871.2 sqft,2479
https://www.zillow.com/homedetails/1044-Highway-98-E-UNIT-703-Destin-FL-32541/45968560_zpid/,45968560,,CONDO,"$739,000",1044 Highway 98 E UNIT 703,Destin,FL,32541,2,2,1126, ,2124
https://www.zillow.com/homedetails/4694-Amhurst-Cir-Destin-FL-32541/103464213_zpid/,103464213,,SINGLE FAMILY,"$775,000",4694 Amhurst Cir,Destin,FL,32541,4,3,2266,5227.2 sqft,
https://www.zillow.com/homedetails/115-Gulf-Winds-Ct-UNIT-2-Destin-FL-32541/45974637_zpid/,45974637,,SINGLE FAMILY,"$575,000",115 Gulf Winds Ct UNIT 2,Destin,FL,32541,2,2,1184,1306.8 sqft,
https://www.zillow.com/homedetails/197-Kel-Wen-Cir-KEL-Destin-FL-32541/453631399_zpid/,453631399,,SINGLE FAMILY,"$624,000",197 Kel Wen Cir #KEL,Destin,FL,32541,3,2,1749,8500 sqft,
https://www.zillow.com/homedetails/3829-Indigo-Cir-Destin-FL-32541/45969237_zpid/,45969237,,SINGLE FAMILY,"$549,900",3829 Indigo Cir,Destin,FL,32541,3,2,1990, ,3097
https://www.zillow.com/homedetails/164-Lola-Cir-Destin-FL-32541/45967216_zpid/,45967216,,SINGLE FAMILY,"$395,000",164 Lola Cir,Destin,FL,32541,3,2,1007,3920.4 sqft,
https://www.zillow.com/homedetails/1018-Highway-98-E-UNIT-340-Destin-FL-32541/45969715_zpid/,45969715,,CONDO,"$1,200,000",1018 Highway 98 E UNIT 340,Destin,FL,32541,3,3,1622, ,2983
https://www.zillow.com/homedetails/5-Cahaba-Ct-Destin-FL-32541/45969307_zpid/,45969307,,SINGLE FAMILY,"$675,000",5 Cahaba Ct,Destin,FL,32541,4,2,2578,0.36 acres,3580
https://www.zillow.com/homedetails/4090-Dancing-Cloud-Ct-UNIT-260-Destin-FL-32541/71357246_zpid/,71357246,,CONDO,"$300,000",4090 Dancing Cloud Ct UNIT 260,Destin,FL,32541,2,2,1013, ,1920
https://www.zillow.com/homedetails/506-Gulf-Shore-Dr-UNIT-319-Destin-FL-32541/45978313_zpid/,45978313,,CONDO,"$694,700",506 Gulf Shore Dr UNIT 319,Destin,FL,32541,3,2,1600, ,
https://www.zillow.com/homedetails/31-Shannon-Sound-Destin-FL-32541/45966197_zpid/,45966197,,SINGLE FAMILY,"$1,199,000",31 Shannon Sound,Destin,FL,32541,5,5,3567,0.45999999999999996 acres,
https://www.zillow.com/homedetails/710-Legion-Dr-UNIT-P2-Destin-FL-32541/45969600_zpid/,45969600,,TOWNHOUSE,"$220,000",710 Legion Dr UNIT P2,Destin,FL,32541,2,1,850,1306.8 sqft,
https://www.zillow.com/homedetails/1040-Highway-98-112-Destin-FL-32541/444106572_zpid/,444106572,,CONDO,"$725,000",1040 Highway 98 #112,Destin,FL,32541,2,2,1138, ,
https://www.zillow.com/homedetails/75-Sunfish-St-Destin-FL-32541/45973026_zpid/,45973026,,SINGLE FAMILY,"$1,245,000",75 Sunfish St,Destin,FL,32541,3,4,2234, ,
https://www.zillow.com/homedetails/900-Gulf-Shore-Dr-UNIT-1046-Destin-FL-32541/45971881_zpid/,45971881,,CONDO,"$699,900",900 Gulf Shore Dr UNIT 1046,Destin,FL,32541,3,2,1800, ,3240
https://www.zillow.com/homedetails/219-Twin-Lakes-Ln-Destin-FL-32541/52954943_zpid/,52954943,,SINGLE FAMILY,"$420,000",219 Twin Lakes Ln,Destin,FL,32541,3,3,1544,3484.8 sqft,
https://www.zillow.com/homedetails/4106-Drifting-Sand-Trl-Destin-FL-32541/45973774_zpid/,45973774,,SINGLE FAMILY,"$640,000",4106 Drifting Sand Trl,Destin,FL,32541,3,2,2267, ,
https://www.zillow.com/homedetails/4081-Drifting-Sand-Trl-Destin-FL-32541/45973709_zpid/,45973709,,SINGLE FAMILY,"$649,000",4081 Drifting Sand Trl,Destin,FL,32541,4,2,2135,7840.8 sqft,
https://www.zillow.com/homedetails/706-Vintage-Cir-Destin-FL-32541/45969116_zpid/,45969116,,SINGLE FAMILY,"$557,000",706 Vintage Cir,Destin,FL,32541,3,2,1625,0.25 acres,
https://www.zillow.com/homedetails/415-Gulf-Shore-Dr-UNIT-23-Destin-FL-32541/45977703_zpid/,45977703,,TOWNHOUSE,"$889,000",415 Gulf Shore Dr UNIT 23,Destin,FL,32541,4,3,1800,3049.2 sqft,2740
https://www.zillow.com/homedetails/70-Country-Club-Dr-E-Destin-FL-32541/45969318_zpid/,45969318,,SINGLE FAMILY,"$629,999",70 Country Club Dr E,Destin,FL,32541,4,4,2573,0.36 acres,
https://www.zillow.com/homedetails/4633-Paradise-Isles-Destin-FL-32541/2065102403_zpid/,2065102403,,SINGLE FAMILY,"$1,200,000",4633 Paradise Isles,Destin,FL,32541,4,3,2745,6969.6 sqft,
https://www.zillow.com/homedetails/4010-Dancing-Cloud-Ct-UNIT-391-Destin-FL-32541/71357255_zpid/,71357255,,CONDO,"$229,100",4010 Dancing Cloud Ct UNIT 391,Destin,FL,32541,2,2,1090, ,1838
https://www.zillow.com/homedetails/226-Talquin-Cv-Destin-FL-32541/45968453_zpid/,45968453,,SINGLE FAMILY,"$599,900",226 Talquin Cv,Destin,FL,32541,3,3,2091,9147.6 sqft,3084
https://www.zillow.com/homedetails/603-Mountain-Dr-Destin-FL-32541/114187482_zpid/,114187482,,MULTI FAMILY,"$810,000",603 Mountain Dr,Destin,FL,32541,6,6,3066,10454.4 sqft,2831
https://www.zillow.com/homedetails/287-Stahlman-Ave-Destin-FL-32541/45972275_zpid/,45972275,,SINGLE FAMILY,"$515,000",287 Stahlman Ave,Destin,FL,32541,3,2,1647,7500 sqft,2912
