HOUSE URL,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/5507-Kings-Hwy-Austin-TX-78745/79531245_zpid/,,SINGLE FAMILY,"$350,000",5507 Kings Hwy,Austin,TX,78745,3,2,1466,7274.52 sqft,
https://www.zillow.com/homedetails/2511-Shiloh-Dr-Austin-TX-78745/29499031_zpid/,,SINGLE FAMILY,"$425,000",2511 Shiloh Dr,Austin,TX,78745,3,3,1434,10415.196 sqft,2280
https://www.zillow.com/homedetails/900-S-1st-St-306-Austin-TX-78704/251033932_zpid/,,CONDO,"$190,000",900 S 1st St #306,Austin,TX,78704,0,1,500,313 sqft,2195
https://www.zillow.com/homedetails/5004-Powder-River-Rd-Austin-TX-78759/58305048_zpid/,,SINGLE FAMILY,"$434,900",5004 Powder River Rd,Austin,TX,78759,3,2,1269,6773.58 sqft,
https://www.zillow.com/homedetails/1187-Coleto-St-Austin-TX-78702/29387811_zpid/,,SINGLE FAMILY,"$400,000",1187 Coleto St,Austin,TX,78702,1,1,526,2090.88 sqft,
https://www.zillow.com/homedetails/6012-Diamondleaf-Bnd-Austin-TX-78724/305426820_zpid/,,SINGLE FAMILY,"$315,000",6012 Diamondleaf Bnd,Austin,TX,78724,3,3,1795,7967.124 sqft,
https://www.zillow.com/homedetails/1214-Arthur-Stiles-Rd-Austin-TX-78721/29385713_zpid/,,SINGLE FAMILY,"$459,900",1214 Arthur Stiles Rd,Austin,TX,78721,3,1,1193,6316.2 sqft,
https://www.zillow.com/homedetails/11608-Norwegian-Wood-Dr-Austin-TX-78758/454958102_zpid/,,SINGLE FAMILY,"$300,000",11608 Norwegian Wood Dr,Austin,TX,78758,2,2,1072,4904.856 sqft,
https://www.zillow.com/homedetails/6104-Shumard-Oak-Trl-Austin-TX-78735/449034055_zpid/,,SINGLE FAMILY,"$107,900",6104 Shumard Oak Trl,Austin,TX,78735,4,2,1792, ,
https://www.zillow.com/homedetails/12320-Cedarspur-Rd-Austin-TX-78758/29440507_zpid/,,SINGLE FAMILY,"$290,000",12320 Cedarspur Rd,Austin,TX,78758,2,1,840,5667.156 sqft,1677
https://www.zillow.com/homedetails/2701-Coatbridge-Dr-Austin-TX-78745/58314151_zpid/,,SINGLE FAMILY,"$469,900",2701 Coatbridge Dr,Austin,TX,78745,3,2,1336,8311.248 sqft,
https://www.zillow.com/homedetails/12902-Ben-Milam-Dr-Manchaca-TX-78652/58317858_zpid/,,SINGLE FAMILY,"$400,000",12902 Ben Milam Dr,Manchaca,TX,78652,3,2,2321,0.5788 acres,
https://www.zillow.com/homedetails/7406-Shadow-Hill-Dr-APT-103-Austin-TX-78731/29423000_zpid/,,TOWNHOUSE,"$239,000",7406 Shadow Hill Dr APT 103,Austin,TX,78731,2,2,968,2056.032 sqft,
https://www.zillow.com/homedetails/11000-Anderson-Mill-Rd-UNIT-91-Austin-TX-78750/80121491_zpid/,,SINGLE FAMILY,"$375,000",11000 Anderson Mill Rd UNIT 91,Austin,TX,78750,3,3,1655,1890.504 sqft,2167
https://www.zillow.com/homedetails/2124-Burton-Dr-APT-208-Austin-TX-78741/70348697_zpid/,,CONDO,"$160,000",2124 Burton Dr APT 208,Austin,TX,78741,2,2,850,1681.416 sqft,
https://www.zillow.com/homedetails/7300-Camp-Cv-Austin-TX-78749/29483629_zpid/,,SINGLE FAMILY,"$425,000",7300 Camp Cv,Austin,TX,78749,3,2,1387,9252.144 sqft,
https://www.zillow.com/homedetails/5002-Majestic-Dr-Austin-TX-78745/29482861_zpid/,,SINGLE FAMILY,"$490,000",5002 Majestic Dr,Austin,TX,78745,3,1,1294,7596.864 sqft,
https://www.zillow.com/homedetails/7503-Sugar-Magnolia-St-Austin-TX-78757/124838852_zpid/,,TOWNHOUSE,"$475,000",7503 Sugar Magnolia St,Austin,TX,78757,3,3,1284,2339.172 sqft,2753
https://www.zillow.com/homedetails/1741-Spyglass-Dr-1-228-Austin-TX-78746/29324654_zpid/,,CONDO,"$339,000",1741 Spyglass Dr #1-228,Austin,TX,78746,2,2,894,2861.892 sqft,
https://www.zillow.com/homedetails/1415-Mearns-Meadow-Blvd-Austin-TX-78758/29431318_zpid/,,SINGLE FAMILY,"$495,000",1415 Mearns Meadow Blvd,Austin,TX,78758,4,2,1588,0.2661 acres,2162
https://www.zillow.com/homedetails/2700-Coatbridge-Dr-Austin-TX-78745/58314135_zpid/,,SINGLE FAMILY,"$409,900",2700 Coatbridge Dr,Austin,TX,78745,3,2,1256,0.307 acres,2225
https://www.zillow.com/homedetails/15201-Bullbrier-Rd-Austin-TX-78724/251029797_zpid/,,SINGLE FAMILY,"$295,000",15201 Bullbrier Rd,Austin,TX,78724,4,3,2189,5749.92 sqft,2185
https://www.zillow.com/homedetails/11433-Lost-Maples-Trl-Austin-TX-78748/2115738628_zpid/,,CONDO,"$385,000",11433 Lost Maples Trl,Austin,TX,78748,3,3,1922,5140.08 sqft,
https://www.zillow.com/homedetails/10421-Cayuse-Cv-Austin-TX-78748/29512814_zpid/,,SINGLE FAMILY,"$300,000",10421 Cayuse Cv,Austin,TX,78748,3,2,1470,6782.292 sqft,
https://www.zillow.com/homedetails/2532-Stoutwood-Cir-Austin-TX-78745/58314070_zpid/,,TOWNHOUSE,"$318,000",2532 Stoutwood Cir,Austin,TX,78745,2,2,1136,7104.636 sqft,
https://www.zillow.com/homedetails/609-Hammack-Dr-2-Austin-TX-78752/448359434_zpid/,,SINGLE FAMILY,"$434,000",609 Hammack Dr #2,Austin,TX,78752,2,2,872,7021.872 sqft,
https://www.zillow.com/homedetails/2208-Enfield-Rd-APT-207-Austin-TX-78703/2066559802_zpid/,,CONDO,"$294,000",2208 Enfield Rd APT 207,Austin,TX,78703,2,1,881,1459.26 sqft,2140
https://www.zillow.com/homedetails/6718-Silvermine-Dr-APT-802-Austin-TX-78736/29475983_zpid/,,CONDO,"$200,000",6718 Silvermine Dr APT 802,Austin,TX,78736,2,2,1072, ,
https://www.zillow.com/homedetails/12804-Blaine-Rd-Austin-TX-78753/29437832_zpid/,,SINGLE FAMILY,"$385,000",12804 Blaine Rd,Austin,TX,78753,3,2,1643,7283.232 sqft,
https://www.zillow.com/homedetails/11000-Anderson-Mill-Rd-UNIT-52-Austin-TX-78750/80113421_zpid/,,CONDO,"$299,900",11000 Anderson Mill Rd UNIT 52,Austin,TX,78750,3,3,1382,1350.36 sqft,1978
https://www.zillow.com/homedetails/7818-Moody-Bnd-Austin-TX-78744/331629541_zpid/,,CONDO,"$299,900",7818 Moody Bnd,Austin,TX,78744,2,3,1401,967.032 sqft,
https://www.zillow.com/homedetails/2450-Wickersham-Ln-APT-712-Austin-TX-78741/29464683_zpid/,,CONDO,"$175,000",2450 Wickersham Ln APT 712,Austin,TX,78741,1,1,725,2117.016 sqft,
https://www.zillow.com/homedetails/700-S-1st-St-APT-207-Austin-TX-78704/62604680_zpid/,,CONDO,"$409,990",700 S 1st St APT 207,Austin,TX,78704,2,2,976,1533.312 sqft,
https://www.zillow.com/homedetails/8518-Cahill-Dr-UNIT-23-Austin-TX-78729/62571130_zpid/,,SINGLE FAMILY,"$315,000",8518 Cahill Dr UNIT 23,Austin,TX,78729,3,3,1523, ,
https://www.zillow.com/homedetails/1705-W-Braker-Ln-A-Austin-TX-78758/58303802_zpid/,,CONDO,"$234,900",1705 W Braker Ln #A,Austin,TX,78758,2,2,1046,1938.42 sqft,
https://www.zillow.com/homedetails/7233-Menchaca-Rd-22-Austin-TX-78745/112088036_zpid/,,SINGLE FAMILY,"$359,900",7233 Menchaca Rd #22,Austin,TX,78745,3,2,1246,6477.372 sqft,
https://www.zillow.com/homedetails/712-W-21st-St-APT-202-Austin-TX-78705/62605630_zpid/,,CONDO,"$299,900",712 W 21st St APT 202,Austin,TX,78705,2,2,802,914.76 sqft,
https://www.zillow.com/homedetails/2511-Bitter-Creek-Dr-Austin-TX-78744/29503120_zpid/,,SINGLE FAMILY,"$239,900",2511 Bitter Creek Dr,Austin,TX,78744,3,1,1252,6799.716 sqft,
https://www.zillow.com/homedetails/3424-Clarksburg-Dr-Austin-TX-78745/29490220_zpid/,,SINGLE FAMILY,"$435,000",3424 Clarksburg Dr,Austin,TX,78745,4,3,1603,9156.312 sqft,
https://www.zillow.com/homedetails/403-Middle-Ln-2-Austin-TX-78753/338246323_zpid/,,CONDO,"$375,000",403 Middle Ln #2,Austin,TX,78753,3,2,1100,4874.364 sqft,
https://www.zillow.com/homedetails/7241-Creekside-Dr-Austin-TX-78752/29412071_zpid/,,CONDO,"$239,000",7241 Creekside Dr,Austin,TX,78752,3,3,1950,5684.58 sqft,
https://www.zillow.com/homedetails/6304-Gunflint-Dr-Austin-TX-78747/305434556_zpid/,,SINGLE FAMILY,"$374,500",6304 Gunflint Dr,Austin,TX,78747,4,3,2080,4800.312 sqft,2341
https://www.zillow.com/homedetails/6108-Shadow-Valley-Dr-A-Austin-TX-78731/2076887765_zpid/,,TOWNHOUSE,"$399,000",6108 Shadow Valley Dr #A,Austin,TX,78731,3,2,1200,0.2817 acres,2332
https://www.zillow.com/homedetails/1156-Nickols-Ave-Austin-TX-78721/29388838_zpid/,,SINGLE FAMILY,"$410,000",1156 Nickols Ave,Austin,TX,78721,3,2,1202,6534 sqft,
https://www.zillow.com/homedetails/2405-E-10th-St-Austin-TX-78702/29385371_zpid/,,SINGLE FAMILY,"$425,000",2405 E 10th St,Austin,TX,78702,2,2,1452,5749.92 sqft,2777
https://www.zillow.com/homedetails/2403-Lendall-Ln-Austin-TX-78744/29508798_zpid/,,SINGLE FAMILY,"$320,000",2403 Lendall Ln,Austin,TX,78744,3,2,1216,8402.724 sqft,2064
https://www.zillow.com/homedetails/12314-Furrow-Cv-APT-A-Austin-TX-78753/29436782_zpid/,,TOWNHOUSE,"$225,000",12314 Furrow Cv APT A,Austin,TX,78753,2,2,955,4464.9 sqft,
https://www.zillow.com/homedetails/6913-Shannon-Dr-Austin-TX-78724/58301455_zpid/,,SINGLE FAMILY,"$370,000",6913 Shannon Dr,Austin,TX,78724,3,2,1524,5863.176 sqft,
https://www.zillow.com/homedetails/8601-W-Gate-Blvd-2104-Austin-TX-78745/338244854_zpid/,,CONDO,"$202,692",8601 W Gate Blvd #2104,Austin,TX,78745,2,2,866,3733.092 sqft,
https://www.zillow.com/homedetails/14305-Vandever-St-Austin-TX-78725/29459996_zpid/,,SINGLE FAMILY,"$270,000",14305 Vandever St,Austin,TX,78725,3,2,1431,5575.68 sqft,1841
https://www.zillow.com/homedetails/4408-Mount-Vernon-Dr-Austin-TX-78745/29480550_zpid/,,SINGLE FAMILY,"$485,000",4408 Mount Vernon Dr,Austin,TX,78745,3,1,1232,7644.78 sqft,
https://www.zillow.com/homedetails/8312-Talferd-Trl-Austin-TX-78744/441615549_zpid/,,SINGLE FAMILY,"$445,000",8312 Talferd Trl,Austin,TX,78744,3,3,2018,4826.448 sqft,
https://www.zillow.com/homedetails/2702-Gazelle-Horseshoe-Bay-TX-78657/452931012_zpid/,,MANUFACTURED,"$249,900",2702 Gazelle,Horseshoe Bay,TX,78657,4,2,1456,5227.2 sqft,
https://www.zillow.com/homedetails/7312-Meador-Ave-Austin-TX-78752/83814227_zpid/,,SINGLE FAMILY,"$399,000",7312 Meador Ave,Austin,TX,78752,3,2,1247,8197.992 sqft,
https://www.zillow.com/homedetails/814-Hatton-Hill-Ct-Austin-TX-78725/2061853789_zpid/,,SINGLE FAMILY,"$293,000",814 Hatton Hill Ct,Austin,TX,78725,3,2,1252,5140.08 sqft,1859
https://www.zillow.com/homedetails/4906-Gnarled-Oak-Cv-Austin-TX-78744/29468122_zpid/,,SINGLE FAMILY,"$320,000",4906 Gnarled Oak Cv,Austin,TX,78744,3,2,1152,6141.96 sqft,
https://www.zillow.com/homedetails/1040-Rosemont-St-Austin-TX-78723/29409780_zpid/,,SINGLE FAMILY,"$378,000",1040 Rosemont St,Austin,TX,78723,3,1,1018,6577.56 sqft,
https://www.zillow.com/homedetails/5702-Purple-Sage-Dr-Austin-TX-78724/29404606_zpid/,,SINGLE FAMILY,"$475,000",5702 Purple Sage Dr,Austin,TX,78724,3,2,2322,8598.744 sqft,
https://www.zillow.com/homedetails/8309-Burrell-Dr-Austin-TX-78757/29424912_zpid/,,SINGLE FAMILY,"$379,990",8309 Burrell Dr,Austin,TX,78757,3,1,1216,8428.86 sqft,2379
https://www.zillow.com/homedetails/6212-Boxcar-Run-Austin-TX-78745/29488339_zpid/,,SINGLE FAMILY,"$325,000",6212 Boxcar Run,Austin,TX,78745,3,2,1124,0.2573 acres,
https://www.zillow.com/homedetails/2918-Ranch-Road-620-N-C-122-Austin-TX-78734/2058876520_zpid/,,CONDO,"$285,000",2918 Ranch Road 620 N #C-122,Austin,TX,78734,3,3,1556,5906.736 sqft,
https://www.zillow.com/homedetails/7009-S-Interstate-Highway-35-Austin-TX-78744/2097235174_zpid/,,MANUFACTURED,"$89,900",7009 S Interstate Highway 35,Austin,TX,78744,1,1,399, ,1056
https://www.zillow.com/homedetails/7503-Islander-Dr-Austin-TX-78749/29486438_zpid/,,SINGLE FAMILY,"$419,000",7503 Islander Dr,Austin,TX,78749,3,2,1931,9753.084 sqft,
https://www.zillow.com/homedetails/8801-Little-Walnut-Dr-Austin-TX-78753/29421593_zpid/,,SINGLE FAMILY,"$199,000",8801 Little Walnut Dr,Austin,TX,78753,3,1,1094,7069.788 sqft,1947
https://www.zillow.com/homedetails/2306-Billy-Fiske-Ln-Austin-TX-78748/64789823_zpid/,,SINGLE FAMILY,"$350,000",2306 Billy Fiske Ln,Austin,TX,78748,3,2,1355,4791.6 sqft,2076
https://www.zillow.com/homedetails/1601-E-Slaughter-Ln-Austin-TX-78747/70357613_zpid/,,MANUFACTURED,"$74,500",1601 E Slaughter Ln,Austin,TX,78747,3,2,1352, ,1833
https://www.zillow.com/homedetails/4608-Bundyhill-Dr-Austin-TX-78723/29393315_zpid/,,SINGLE FAMILY,"$399,000",4608 Bundyhill Dr,Austin,TX,78723,4,2,1613,0.251 acres,
https://www.zillow.com/homedetails/1307-Kinney-Ave-APT-160-Austin-TX-78704/29323904_zpid/,,CONDO,"$450,000",1307 Kinney Ave APT 160,Austin,TX,78704,2,3,1101,2212.848 sqft,
https://www.zillow.com/homedetails/8233-Summer-Side-Dr-172-Austin-TX-78759/29430952_zpid/,,CONDO,"$295,000",8233 Summer Side Dr #172,Austin,TX,78759,3,2,1396,2941 sqft,
https://www.zillow.com/homedetails/6209-Peggy-St-Austin-TX-78723/29408045_zpid/,,SINGLE FAMILY,"$370,000",6209 Peggy St,Austin,TX,78723,3,1,960,7875.648 sqft,
https://www.zillow.com/homedetails/10107-E-Rutland-Vlg-Austin-TX-78758/29431029_zpid/,,SINGLE FAMILY,"$435,000",10107 E Rutland Vlg,Austin,TX,78758,3,2,1530,6703.884 sqft,
https://www.zillow.com/homedetails/7215-Coronado-Cir-Austin-TX-78752/29412080_zpid/,,CONDO,"$229,750",7215 Coronado Cir,Austin,TX,78752,2,3,1202,1894.86 sqft,1739
https://www.zillow.com/homedetails/6000-Shanjia-Dr-Austin-TX-78724/331627692_zpid/,,SINGLE FAMILY,"$294,900",6000 Shanjia Dr,Austin,TX,78724,3,2,1464,5749.92 sqft,1955
https://www.zillow.com/homedetails/2600-Penny-Ln-APT-115-Austin-TX-78757/29426354_zpid/,,CONDO,"$199,900",2600 Penny Ln APT 115,Austin,TX,78757,2,2,833,1241.46 sqft,
https://www.zillow.com/homedetails/1804-Matthews-Ln-B-Austin-TX-78745/337146290_zpid/,,SINGLE FAMILY,"$400,000",1804 Matthews Ln #B,Austin,TX,78745,3,2,1161,10280.16 sqft,
https://www.zillow.com/homedetails/505-W-7th-St-APT-114-Austin-TX-78701/29385870_zpid/,,CONDO,"$340,000",505 W 7th St APT 114,Austin,TX,78701,1,1,619,392.04 sqft,2260
https://www.zillow.com/homedetails/13821-Zuhause-Dr-Pflugerville-TX-78660/338244305_zpid/,,SINGLE FAMILY,"$409,000",13821 Zuhause Dr,Pflugerville,TX,78660,4,2,1740,5998.212 sqft,
https://www.zillow.com/homedetails/1005-Ellingson-Ln-Austin-TX-78751/29399511_zpid/,,SINGLE FAMILY,"$429,000",1005 Ellingson Ln,Austin,TX,78751,3,2,1000,3049.2 sqft,
https://www.zillow.com/homedetails/7400-Ophelia-Dr-Austin-TX-78752/29412851_zpid/,,CONDO,"$259,000",7400 Ophelia Dr,Austin,TX,78752,3,3,1762,5684.58 sqft,
https://www.zillow.com/homedetails/3309-Harpers-Ferry-Ln-Austin-TX-78745/29493970_zpid/,,SINGLE FAMILY,"$350,000",3309 Harpers Ferry Ln,Austin,TX,78745,3,3,1544,6912.972 sqft,
https://www.zillow.com/homedetails/4706-Clawson-Rd-Austin-TX-78745/58312955_zpid/,,SINGLE FAMILY,"$435,000",4706 Clawson Rd,Austin,TX,78745,4,2,1228,5832.684 sqft,
https://www.zillow.com/homedetails/8432-Antero-Dr-Austin-TX-78759/58299146_zpid/,,SINGLE FAMILY,"$475,000",8432 Antero Dr,Austin,TX,78759,2,2,1260,3001.284 sqft,
https://www.zillow.com/homedetails/11901-Swearingen-Dr-APT-4-Austin-TX-78758/2070987550_zpid/,,CONDO,"$239,800",11901 Swearingen Dr APT 4,Austin,TX,78758,2,2,829,3166.812 sqft,
https://www.zillow.com/homedetails/1311-Strickland-Dr-Austin-TX-78748/29506184_zpid/,,SINGLE FAMILY,"$350,000",1311 Strickland Dr,Austin,TX,78748,3,3,1682,7270.164 sqft,
https://www.zillow.com/homedetails/8306-Hanbridge-Ln-Austin-TX-78736/29477705_zpid/,,SINGLE FAMILY,"$400,000",8306 Hanbridge Ln,Austin,TX,78736,3,3,1657,0.3669 acres,
https://www.zillow.com/homedetails/5608-Apple-Orchard-Ln-Austin-TX-78744/70341445_zpid/,,SINGLE FAMILY,"$339,900",5608 Apple Orchard Ln,Austin,TX,78744,3,2,1343,5924.16 sqft,2124
https://www.zillow.com/homedetails/5300-McCandless-St-Austin-TX-78756/29410783_zpid/,,SINGLE FAMILY,"$353,000",5300 McCandless St,Austin,TX,78756,3,3,1190,7666.56 sqft,3020
https://www.zillow.com/homedetails/633-Weizenbock-Ln-Austin-TX-78728/331483659_zpid/,,SINGLE FAMILY,"$439,999",633 Weizenbock Ln,Austin,TX,78728,4,2,1947,8581.32 sqft,
https://www.zillow.com/homedetails/7051-Meadow-Lake-Blvd-9303-Austin-TX-78744/455132203_zpid/,,CONDO,"$151,470",7051 Meadow Lake Blvd #9303,Austin,TX,78744,2,1,897, ,
https://www.zillow.com/homedetails/506-W-51st-St-A-Austin-TX-78751/331626266_zpid/,,SINGLE FAMILY,"$450,000",506 W 51st St #A,Austin,TX,78751,2,1,946,3354.12 sqft,
https://www.zillow.com/homedetails/12400-Summersweet-Cv-Austin-TX-78729/29572595_zpid/,,SINGLE FAMILY,"$500,000",12400 Summersweet Cv,Austin,TX,78729,3,3,2168,1.1351 acres,2282
https://www.zillow.com/homedetails/5816-Monmarte-Cv-Austin-TX-78744/251034607_zpid/,,SINGLE FAMILY,"$351,400",5816 Monmarte Cv,Austin,TX,78744,4,3,2246,8015.04 sqft,2391
https://www.zillow.com/homedetails/5102-Coppermead-Ln-Austin-TX-78754/29415811_zpid/,,SINGLE FAMILY,"$320,000",5102 Coppermead Ln,Austin,TX,78754,3,2,1497,4451.832 sqft,
https://www.zillow.com/homedetails/8000-Williamson-Creek-Dr-Austin-TX-78736/29476113_zpid/,,SINGLE FAMILY,"$459,900",8000 Williamson Creek Dr,Austin,TX,78736,3,2,1298,0.3222 acres,
https://www.zillow.com/homedetails/13021-Dessau-Rd-LOT-445-Austin-TX-78754/124836885_zpid/,,MANUFACTURED,"$97,000",13021 Dessau Rd LOT 445,Austin,TX,78754,4,2,1680, ,1843
https://www.zillow.com/homedetails/5912-Berriweather-Dr-Austin-TX-78724/2069334557_zpid/,,SINGLE FAMILY,"$344,900",5912 Berriweather Dr,Austin,TX,78724,4,3,2292,5749.92 sqft,2273
https://www.zillow.com/homedetails/9417-N-Creek-Dr-Austin-TX-78753/29425448_zpid/,,SINGLE FAMILY,"$320,000",9417 N Creek Dr,Austin,TX,78753,3,2,1050,6734.376 sqft,
https://www.zillow.com/homedetails/9809-Dallum-Dr-Austin-TX-78753/29425491_zpid/,,SINGLE FAMILY,"$365,000",9809 Dallum Dr,Austin,TX,78753,3,2,1482,0.25579999999999997 acres,
https://www.zillow.com/homedetails/14608-Menifee-St-Austin-TX-78725/29462568_zpid/,,SINGLE FAMILY,"$310,000",14608 Menifee St,Austin,TX,78725,4,2,1662,5113.944 sqft,
https://www.zillow.com/homedetails/5808-Spring-Meadow-Rd-Austin-TX-78744/29468058_zpid/,,SINGLE FAMILY,"$280,000",5808 Spring Meadow Rd,Austin,TX,78744,3,2,1103,7026.228 sqft,
https://www.zillow.com/homedetails/2408-Amur-Dr-Austin-TX-78745/94643088_zpid/,,SINGLE FAMILY,"$439,900",2408 Amur Dr,Austin,TX,78745,3,2,1362,9021.276 sqft,
https://www.zillow.com/homedetails/5302-Robinsdale-Ln-Austin-TX-78723/29399915_zpid/,,SINGLE FAMILY,"$439,900",5302 Robinsdale Ln,Austin,TX,78723,3,2,1188,7927.92 sqft,
https://www.zillow.com/homedetails/360-Canterbury-Dr-Austin-TX-78737/69692528_zpid/,,SINGLE FAMILY,"$497,000",360 Canterbury Dr,Austin,TX,78737,3,2,1747,9334.908 sqft,
https://www.zillow.com/homedetails/1005-Salem-Ln-Austin-TX-78753/29429225_zpid/,,SINGLE FAMILY,"$465,000",1005 Salem Ln,Austin,TX,78753,3,2,2092,0.306 acres,2904
https://www.zillow.com/homedetails/1701-Simond-Ave-UNIT-208-Austin-TX-78723/440873824_zpid/,,CONDO,"$415,000",1701 Simond Ave UNIT 208,Austin,TX,78723,1,1,808,278.784 sqft,
https://www.zillow.com/homedetails/2122-Hancock-Dr-APT-103-Austin-TX-78756/29411466_zpid/,,CONDO,"$300,000",2122 Hancock Dr APT 103,Austin,TX,78756,2,2,945,1698.84 sqft,
https://www.zillow.com/homedetails/14405-Frankel-Loop-UNIT-34A-Pflugerville-TX-78660/331625007_zpid/,,SINGLE FAMILY,"$285,000",14405 Frankel Loop UNIT 34A,Pflugerville,TX,78660,2,2,1262,6290.064 sqft,
https://www.zillow.com/homedetails/6725-Broad-Brook-Dr-Austin-TX-78747/58311732_zpid/,,SINGLE FAMILY,"$314,999",6725 Broad Brook Dr,Austin,TX,78747,3,2,1326,5662.8 sqft,
https://www.zillow.com/homedetails/2801-Cornish-Cir-Austin-TX-78745/58314623_zpid/,,SINGLE FAMILY,"$499,980",2801 Cornish Cir,Austin,TX,78745,4,2,1300,0.272 acres,
https://www.zillow.com/homedetails/1707-Spyglass-Dr-APT-41-Austin-TX-78746/29324581_zpid/,,CONDO,"$385,000",1707 Spyglass Dr APT 41,Austin,TX,78746,2,2,1306,5671.512 sqft,
https://www.zillow.com/homedetails/10005-Quail-Hutch-Dr-Austin-TX-78758/29431193_zpid/,,SINGLE FAMILY,"$354,900",10005 Quail Hutch,Austin,TX,78758,3,2,1220,7405.2 sqft,1967
https://www.zillow.com/homedetails/1403-E-Applegate-Dr-Austin-TX-78753/29427186_zpid/,,SINGLE FAMILY,"$499,900",1403 E Applegate Dr,Austin,TX,78753,3,2,2086,0.5049 acres,2696
https://www.zillow.com/homedetails/2000-Lightsey-Rd-APT-3-Austin-TX-78704/83126170_zpid/,,CONDO,"$275,000",2000 Lightsey Rd APT 3,Austin,TX,78704,2,1,832,2034.252 sqft,
https://www.zillow.com/homedetails/8012-Stillwood-Ln-Austin-TX-78757/29424746_zpid/,,SINGLE FAMILY,"$500,000",8012 Stillwood Ln,Austin,TX,78757,3,2,1207,7623 sqft,
https://www.zillow.com/homedetails/932-E-53rd-1-2-St-Austin-TX-78751/29406685_zpid/,,SINGLE FAMILY,"$410,000",932 E 53rd 1/2 St,Austin,TX,78751,2,1,859,6324.912 sqft,
https://www.zillow.com/homedetails/1411-Gracy-Farms-Ln-APT-130-Austin-TX-78758/29436330_zpid/,,CONDO,"$239,900",1411 Gracy Farms Ln APT 130,Austin,TX,78758,2,3,1042,3632.904 sqft,
https://www.zillow.com/homedetails/4614-Ganymede-Dr-Austin-TX-78727/29444113_zpid/,,SINGLE FAMILY,"$409,990",4614 Ganymede Dr,Austin,TX,78727,3,2,1489,6490.44 sqft,
https://www.zillow.com/homedetails/1201-Larkwood-Dr-Austin-TX-78723/29407937_zpid/,,SINGLE FAMILY,"$374,999",1201 Larkwood Dr,Austin,TX,78723,3,2,1104,9652.896 sqft,2538
https://www.zillow.com/homedetails/803-W-28th-St-APT-106-Austin-TX-78705/29395380_zpid/,,CONDO,"$249,999",803 W 28th St APT 106,Austin,TX,78705,2,2,699,897.336 sqft,
https://www.zillow.com/homedetails/4411-Cumbria-Ln-Austin-TX-78727/29442459_zpid/,,SINGLE FAMILY,"$470,000",4411 Cumbria Ln,Austin,TX,78727,3,2,1715,8376.588 sqft,2449
https://www.zillow.com/homedetails/11901-Swearingen-Dr-APT-33-Austin-TX-78758/29436493_zpid/,,CONDO,"$249,000",11901 Swearingen Dr APT 33,Austin,TX,78758,2,3,1042,3981.384 sqft,
https://www.zillow.com/homedetails/11808-Copperstone-Ave-139-Austin-TX-78748/2054220371_zpid/,,SINGLE FAMILY,"$326,800",11808 Copperstone Ave #139,Austin,TX,78748,4,2,1654,9086.616 sqft,2522
https://www.zillow.com/homedetails/1501-W-Braker-Ln-1262B-Austin-TX-78758/58304175_zpid/,,CONDO,"$235,000",1501 W Braker Ln #1262B,Austin,TX,78758,3,2,1268,4613.004 sqft,
https://www.zillow.com/homedetails/1422-Collier-St-APT-103-Austin-TX-78704/83124265_zpid/,,CONDO,"$280,000",1422 Collier St APT 103,Austin,TX,78704,1,1,525,1089 sqft,
https://www.zillow.com/homedetails/1404-Anise-Dr-Austin-TX-78741/70345740_zpid/,,SINGLE FAMILY,"$395,000",1404 Anise Dr,Austin,TX,78741,3,3,1659,4390.848 sqft,
https://www.zillow.com/homedetails/4315-S-Congress-Ave-520-Austin-TX-78745/442202457_zpid/,,CONDO,"$165,000",4315 S Congress Ave #520,Austin,TX,78745,0,1,534,243.936 sqft,
https://www.zillow.com/homedetails/710-Colorado-St-APT-2A-Austin-TX-78701/2057608348_zpid/,,CONDO,"$349,000",710 Colorado St APT 2A,Austin,TX,78701,1,1,849,104.544 sqft,
https://www.zillow.com/homedetails/6715-Windrift-Way-APT-29-Austin-TX-78745/64502476_zpid/,,CONDO,"$425,000",6715 Windrift Way APT 29,Austin,TX,78745,3,3,2005,5662.8 sqft,
https://www.zillow.com/homedetails/4707-Dove-Springs-Dr-Austin-TX-78744/29502202_zpid/,,SINGLE FAMILY,"$299,000",4707 Dove Springs Dr,Austin,TX,78744,3,2,1040,7405.2 sqft,1919
https://www.zillow.com/homedetails/1001-Catalpa-St-Austin-TX-78702/29387505_zpid/,,SINGLE FAMILY,"$350,000",1001 Catalpa St,Austin,TX,78702,1,1,750,3550.14 sqft,
https://www.zillow.com/homedetails/1212-Guadalupe-St-APT-301-Austin-TX-78701/29387309_zpid/,,CONDO,"$420,000",1212 Guadalupe St APT 301,Austin,TX,78701,2,2,954,304.92 sqft,
https://www.zillow.com/homedetails/8501-Mauai-Dr-Austin-TX-78749/29496025_zpid/,,SINGLE FAMILY,"$439,900",8501 Mauai Dr,Austin,TX,78749,3,3,1572,8450.64 sqft,
