HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/2060-E-Thompson-Rd-Indianapolis-IN-46227/1176708_zpid/,1176708,,SINGLE FAMILY,"$240,000",2060 E Thompson Rd,Indianapolis,IN,46227,6,3,1422,0.8299816345270891 acres,2108
https://www.zillow.com/homedetails/5401-Padre-Ln-Indianapolis-IN-46237/1133550_zpid/,1133550,,SINGLE FAMILY,"$194,997",5401 Padre Ln,Indianapolis,IN,46237,3,2,1064,9583.2 sqft,
https://www.zillow.com/homedetails/206-E-51st-St-Indianapolis-IN-46205/1249384_zpid/,1249384,,SINGLE FAMILY,"$650,000",206 E 51st St,Indianapolis,IN,46205,3,3,3014,5662.8 sqft,
https://www.zillow.com/homedetails/245-N-Tacoma-Ave-Indianapolis-IN-46201/1084627_zpid/,1084627,,SINGLE FAMILY,"$375,000",245 N Tacoma Ave,Indianapolis,IN,46201,3,2,1510,5227.2 sqft,
https://www.zillow.com/homedetails/5418-E-19th-St-Indianapolis-IN-46218/1223141_zpid/,1223141,,SINGLE FAMILY,"$100,000",5418 E 19th St,Indianapolis,IN,46218,2,1,768,6360 sqft,986
https://www.zillow.com/homedetails/7414-Mendenhall-Rd-Camby-IN-46113/1121433_zpid/,1121433,,SINGLE FAMILY,"$239,900",7414 Mendenhall Rd,Camby,IN,46113,3,2,1965,0.25 acres,
https://www.zillow.com/homedetails/8729-Dorill-Creek-Ln-Indianapolis-IN-46259/2058065786_zpid/,2058065786,,SINGLE FAMILY,"$430,000",8729 Dorill Creek Ln,Indianapolis,IN,46259,5,3,3248,0.29 acres,
https://www.zillow.com/homedetails/3148-Keswick-Rd-Indianapolis-IN-46222/1301940_zpid/,1301940,,SINGLE FAMILY,"$185,000",3148 Keswick Rd,Indianapolis,IN,46222,3,1,900,5662.8 sqft,1423
https://www.zillow.com/homedetails/6209-N-Parker-Ave-Indianapolis-IN-46220/454657984_zpid/,454657984,,SINGLE FAMILY,"$325,000",6209 N Parker Ave,Indianapolis,IN,46220,3,2,1755,0.45999999999999996 acres,
https://www.zillow.com/homedetails/7720-Langwood-Dr-Indianapolis-IN-46268/1205670_zpid/,1205670,,SINGLE FAMILY,"$380,000",7720 Langwood Dr,Indianapolis,IN,46268,4,3,4120,0.33999999999999997 acres,
https://www.zillow.com/homedetails/8041-Barry-Rd-Indianapolis-IN-46219/444194714_zpid/,444194714,,SINGLE FAMILY,"$249,900",8041 Barry Rd,Indianapolis,IN,46219,4,2,1760,10018.8 sqft,
https://www.zillow.com/homedetails/10662-E-Lostpine-Ln-Indianapolis-IN-46235/1236116_zpid/,1236116,,SINGLE FAMILY,"$169,000",10662 E Lostpine Ln,Indianapolis,IN,46235,3,2,1154,7840.8 sqft,
https://www.zillow.com/homedetails/1302-N-Furman-Ave-Indianapolis-IN-46214/1303613_zpid/,1303613,,SINGLE FAMILY,"$234,900",1302 N Furman Ave,Indianapolis,IN,46214,3,2,1404,0.45999999999999996 acres,1758
https://www.zillow.com/homedetails/1739-Forest-Dr-Indianapolis-IN-46227/1173830_zpid/,1173830,,SINGLE FAMILY,"$290,000",1739 Forest Dr,Indianapolis,IN,46227,4,3,2260,0.43 acres,
https://www.zillow.com/homedetails/3415-Winchester-Dr-Indianapolis-IN-46227/1185727_zpid/,1185727,,CONDO,"$144,500",3415 Winchester Dr,Indianapolis,IN,46227,2,2,1182,2178 sqft,
https://www.zillow.com/homedetails/4619-N-Park-Ave-Indianapolis-IN-46205/1248991_zpid/,1248991,,SINGLE FAMILY,"$475,000",4619 N Park Ave,Indianapolis,IN,46205,3,2,2225,5227.2 sqft,
https://www.zillow.com/homedetails/1141-N-Shadeland-Ave-Indianapolis-IN-46219/1219798_zpid/,1219798,,SINGLE FAMILY,"$193,700",1141 N Shadeland Ave,Indianapolis,IN,46219,4,2,1732,0.38 acres,1867
https://www.zillow.com/homedetails/214-E-Saint-Joseph-St-Indianapolis-IN-46202/1103328_zpid/,1103328,,SINGLE FAMILY,"$1,250,000",214 E Saint Joseph St,Indianapolis,IN,46202,5,6,5760,6969.6 sqft,
https://www.zillow.com/homedetails/3225-W-39th-St-Indianapolis-IN-46228/92467164_zpid/,92467164,,SINGLE FAMILY,"$285,000",3225 W 39th St,Indianapolis,IN,46228,3,3,1942,4791.6 sqft,
https://www.zillow.com/homedetails/1144-W-73rd-St-Indianapolis-IN-46260/1269716_zpid/,1269716,,SINGLE FAMILY,"$375,000",1144 W 73rd St,Indianapolis,IN,46260,3,2,2160,0.72 acres,1803
