HOUSE URL,ZPID,HOME STATUS,HOUSE TYPE,PRICE($),STREET,CITY,STATE,ZIP CODE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,HOUSE SIZE (sqft),LOT SIZE,RENT ZESTIMATE
https://www.zillow.com/homedetails/736-Crystal-Waterway-Dr-Myrtle-Beach-SC-29579/455093680_zpid/,455093680,,SINGLE FAMILY,"$798,000",736 Crystal Waterway Dr.,Myrtle Beach,SC,29579,4,4,2999,6098.4 sqft,
https://www.zillow.com/homedetails/813-Devon-Estate-Ave-Myrtle-Beach-SC-29588/262276641_zpid/,262276641,,SINGLE FAMILY,"$539,000",813 Devon Estate Ave.,Myrtle Beach,SC,29588,4,3,2426,8276.4 sqft,2498
https://www.zillow.com/homedetails/2790-Howard-Ave-UNIT-D-Myrtle-Beach-SC-29577/449340902_zpid/,449340902,,TOWNHOUSE,"$419,900",2790 Howard Ave. #D,Myrtle Beach,SC,29577,2,3,1383, ,
https://www.zillow.com/homedetails/257-Venice-Way-H-204-Myrtle-Beach-SC-29577/2064810148_zpid/,2064810148,,CONDO,"$429,900",257 Venice Way #H-204,Myrtle Beach,SC,29577,3,2,1758, ,2184
https://www.zillow.com/homedetails/692-Laconic-Dr-696-Myrtle-Beach-SC-29588/455129898_zpid/,455129898,,SINGLE FAMILY,"$409,510",692 Laconic Dr. #696,Myrtle Beach,SC,29588,4,3,2425,8712 sqft,
https://www.zillow.com/homedetails/616-River-Oaks-Dr-APT-54F-Myrtle-Beach-SC-29579/2134137671_zpid/,2134137671,,CONDO,"$160,000",616 River Oaks Dr. #54F,Myrtle Beach,SC,29579,2,2,1100, ,1643
https://www.zillow.com/homedetails/107-S-Ocean-Blvd-1402-Myrtle-Beach-SC-29577/243462400_zpid/,243462400,,CONDO,"$425,000",107 S Ocean Blvd. #1402,Myrtle Beach,SC,29577,3,3,1347, ,1903
https://www.zillow.com/homedetails/4709-Wild-Iris-Dr-APT-305-Myrtle-Beach-SC-29577/2128192194_zpid/,2128192194,,CONDO,"$160,000",4709 Wild Iris Dr. #305,Myrtle Beach,SC,29577,1,1,800, ,1392
https://www.zillow.com/homedetails/2305-Seaseeker-Ln-Myrtle-Beach-SC-29577/455234742_zpid/,455234742,,SINGLE FAMILY,"$695,000",2305 Seaseeker Ln.,Myrtle Beach,SC,29577,4,4,1895,871.2 sqft,
https://www.zillow.com/homedetails/2307-Seaseeker-Ln-Myrtle-Beach-SC-29577/455234908_zpid/,455234908,,SINGLE FAMILY,"$695,000",2307 Seaseeker Ln.,Myrtle Beach,SC,29577,4,4,1895,871.2 sqft,
https://www.zillow.com/homedetails/5164-Water-Breeze-Ct-LOT-307-Santee-W-bonus-Myrtle-Beach-SC-29588/453572626_zpid/,453572626,,SINGLE FAMILY,"$512,197",5164 Water Breeze Ct. Lot 307 Santee,Santee W/bonus Myrtle Beach,SC,29588,4,3,2359,10018.8 sqft,
https://www.zillow.com/homedetails/6598-Torino-Ln-Myrtle-Beach-SC-29572/2054456186_zpid/,2054456186,,SINGLE FAMILY,"$445,000",6598 Torino Lane,Myrtle Beach,SC,29572,2,2,1479,3920.4 sqft,2084
https://www.zillow.com/homedetails/5865-Creekside-Dr-Myrtle-Beach-SC-29588/447940604_zpid/,447940604,,SINGLE FAMILY,"$675,000",5865 Creekside Dr.,Myrtle Beach,SC,29588,5,5,2538,0.41 acres,
https://www.zillow.com/community/waterway-palms/455246041_zpid/,455246041,,SINGLE FAMILY,"$900,000+","The Linden Plan, Waterway Palms",Myrtle Beach,SC,29579,6,5,5165, ,
https://www.zillow.com/homedetails/8556-Juxa-Dr-Myrtle-Beach-SC-29579/92413811_zpid/,92413811,,SINGLE FAMILY,"$539,900",8556 Juxa Dr.,Myrtle Beach,SC,29579,3,2,2202,0.27999999999999997 acres,2437
https://www.zillow.com/homedetails/1118-Prescott-Cir-Myrtle-Beach-SC-29577/262277124_zpid/,262277124,,SINGLE FAMILY,"$475,000",1118 Prescott Circle,Myrtle Beach,SC,29577,3,2,2013,6534 sqft,
https://www.zillow.com/homedetails/684-Waterbridge-Blvd-Myrtle-Beach-SC-29579/104466109_zpid/,104466109,,SINGLE FAMILY,"$1,096,860",684 Waterbridge Blvd.,Myrtle Beach,SC,29579,5,5,3620,10018.8 sqft,3594
https://www.zillow.com/homedetails/2000-N-Ocean-Blvd-301-Myrtle-Beach-SC-29577/243461577_zpid/,243461577,,CONDO,"$439,900",2000 N Ocean Blvd. #301,Myrtle Beach,SC,29577,3,2,1136, ,1786
https://www.zillow.com/community/waterway-palms/455246042_zpid/,455246042,,SINGLE FAMILY,"$725,000+","The Selora Plan, Waterway Palms",Myrtle Beach,SC,29579,4,4,3230, ,
https://www.zillow.com/homedetails/8500-Margate-Cir-APT-408-Myrtle-Beach-SC-29572/243458274_zpid/,243458274,,CONDO,"$789,000",8500 Margate Circle #408,Myrtle Beach,SC,29572,3,3,2238, ,2662
https://www.zillow.com/homedetails/9550-Dunes-Gables-Dr-APT-F-Myrtle-Beach-SC-29572/180368091_zpid/,180368091,,CONDO,"$197,000",9550 Dunes Gable Dr. #F,Myrtle Beach,SC,29572,2,2,900, ,1842
https://www.zillow.com/homedetails/800-Monarch-Dr-49-Myrtle-Beach-SC-29588/443375071_zpid/,443375071,,TOWNHOUSE,"$459,900",800 Monarch Dr. #49,Myrtle Beach,SC,29588,3,4,2461,3440 sqft,
https://www.zillow.com/homedetails/1323-Ashboro-Ct-Myrtle-Beach-SC-29579/108740545_zpid/,108740545,,SINGLE FAMILY,"$680,000",1323 Ashboro Ct.,Myrtle Beach,SC,29579,3,3,2450,0.4 acres,2787
https://www.zillow.com/homedetails/524-Farrow-Pkwy-Myrtle-Beach-SC-29577/262285625_zpid/,262285625,,SINGLE FAMILY,"$499,900",524 Farrow Pkwy.,Myrtle Beach,SC,29577,2,3,1293,2613.6 sqft,2201
https://www.zillow.com/homedetails/9994-Beach-Club-Dr-APT-301-Myrtle-Beach-SC-29572/180366850_zpid/,180366850,,CONDO,"$809,900",9994 Beach Club Dr. #301,Myrtle Beach,SC,29572,3,3,2140, ,2606
https://www.zillow.com/homedetails/853-Bluffview-Dr-Myrtle-Beach-SC-29579/69580879_zpid/,69580879,,SINGLE FAMILY,"$550,000",853 Bluffview Dr.,Myrtle Beach,SC,29579,3,3,1980,0.26 acres,2299
https://www.zillow.com/homedetails/2928-Moss-Bridge-Ln-Myrtle-Beach-SC-29579/95063186_zpid/,95063186,,SINGLE FAMILY,"$525,000",2928 Moss Bridge Ln.,Myrtle Beach,SC,29579,4,3,1955,9147.6 sqft,2535
https://www.zillow.com/homedetails/1808-Zodiac-Ct-Myrtle-Beach-SC-29577/2081844808_zpid/,2081844808,,SINGLE FAMILY,"$435,000",1808 Zodiac Court,Myrtle Beach,SC,29577,4,3,2364,7405.2 sqft,2667
https://www.zillow.com/homedetails/299-Lake-Arrowhead-Rd-APT-16-Myrtle-Beach-SC-29572/11143072_zpid/,11143072,,SINGLE FAMILY,"$579,000",299 Lake Arrowhead Rd. #16 Arbor House,Myrtle Beach,SC,29572,4,3,1445, ,2139
https://www.zillow.com/homedetails/312-Cattle-Drive-Cir-Myrtle-Beach-SC-29588/450753143_zpid/,450753143,,SINGLE FAMILY,"$535,000",312 Cattle Drive Circle,Myrtle Beach,SC,29588,5,4,3221,0.27 acres,
https://www.zillow.com/homedetails/629-Slash-Pine-Ct-Myrtle-Beach-SC-29579/52205058_zpid/,52205058,,SINGLE FAMILY,"$409,900",629 Slash Pine Ct.,Myrtle Beach,SC,29579,4,3,1938,0.32999999999999996 acres,2361
https://www.zillow.com/homedetails/553-White-River-Dr-UNIT-13D-Myrtle-Beach-SC-29579/2067000156_zpid/,2067000156,,CONDO,"$183,000",553 White River Dr. #13-D,Myrtle Beach,SC,29579,2,2,894, ,1559
https://www.zillow.com/homedetails/2401-S-Ocean-Blvd-557-Myrtle-Beach-SC-29577/348029730_zpid/,348029730,,CONDO,"$147,750",2401 S Ocean Blvd. #557,Myrtle Beach,SC,29577,1,1,550, ,1191
https://www.zillow.com/homedetails/6892-Belancino-Blvd-Myrtle-Beach-SC-29572/2066030292_zpid/,2066030292,,SINGLE FAMILY,"$1,375,000",6892 Belancino Blvd.,Myrtle Beach,SC,29572,4,5,2931,10018.8 sqft,3600
https://www.zillow.com/homedetails/9547-Edgerton-Dr-APT-501-Myrtle-Beach-SC-29572/108766750_zpid/,108766750,,CONDO,"$929,000",9547 Edgerton Dr. #501,Myrtle Beach,SC,29572,4,4,3007, ,3379
https://www.zillow.com/community/waterway-palms/455246038_zpid/,455246038,,SINGLE FAMILY,"$705,000+","The Solterra Plan, Waterway Palms",Myrtle Beach,SC,29579,4,4,3135, ,
https://www.zillow.com/homedetails/1304-N-Ocean-Blvd-804-Myrtle-Beach-SC-29577/454301401_zpid/,454301401,,CONDO,"$120,000",1304 N Ocean Blvd. #804,Myrtle Beach,SC,29577,,1,407, ,
https://www.zillow.com/homedetails/6271-Chadderton-Cir-Myrtle-Beach-SC-29579/2066431336_zpid/,2066431336,,SINGLE FAMILY,"$667,000",6271 Chadderton Circle,Myrtle Beach,SC,29579,5,4,3357,8276.4 sqft,3128
https://www.zillow.com/homedetails/2401-S-Ocean-Blvd-253-Myrtle-Beach-SC-29577/2060640330_zpid/,2060640330,,CONDO,"$188,000",2401 Ocean Blvd. S #253,Myrtle Beach,SC,29577,1,1,550, ,1180
https://www.zillow.com/homedetails/204-Valerio-St-Myrtle-Beach-SC-29579/455175150_zpid/,455175150,,SINGLE FAMILY,"$439,990",204 Valerio St,Myrtle Beach,SC,29579,3,3,2448, ,
https://www.zillow.com/homedetails/1105-S-Ocean-Blvd-814-Myrtle-Beach-SC-29577/72268575_zpid/,72268575,,CONDO,"$112,900",1105 S Ocean Blvd. #814,Myrtle Beach,SC,29577,1,1,550, ,1398
https://www.zillow.com/homedetails/5310-N-Ocean-Blvd-UNIT-301-Myrtle-Beach-SC-29577/69591362_zpid/,69591362,,CONDO,"$1,144,999",5310 N Ocean Blvd. #301,Myrtle Beach,SC,29577,4,3,1987, ,2260
