ID,Year_Index,Avg. Occupany %,Month,Bookings,Avg_Price,Scrape,Latitude,Longitude,isSuperHost,Amenities,Bedrooms,Bathrooms,lower_margin,upper_margin,Electronics,Amenities for Children,Garden/Backyard- Private,Garden/Backyard- Shared,Toilet,View,Beach/Lake Access,Furniture,Food,Workspace,Washer/Dryer- Free,Washer/Dryer- Paid,EV Charger,Elevator,Security Camera,Fireplace,Parking- Free on-site,Parking- Shared/Paid,Gym- Shared,Hot Tub/Pool- Private,Cooking Amenity,Others,Theater,Pets,Gym- Private,Hot Tub/Pool- Shared,Ski,city_center_lat,city_center_lon,distance_from_city_center
1078517457756938607,1,75,June,6.0,215.0,False,32.73640606216574,-96.80525699938364,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Free dryer – In unit', 'Central air conditioning', 'Bathtub', 'Exterior security cameras on property']",3.0,2.0,95.0,500.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32.7758406,-96.80908977,4399.5440923468095
1079026546022004178,1,51,June,8.0,219.0,False,32.7907,-96.8092,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'TV', 'Washer', 'Air conditioning', 'Carbon monoxide alarm']",1.0,1.0,60.0,286.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32.7758406,-96.80908977,1652.32202638685
1079087014939890538,1,20,June,24.0,428.0,False,32.7773,-96.7955,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'Pool', 'TV', 'Elevator', 'Washer', 'Dryer', 'Air conditioning', 'Exterior security cameras on property']",2.0,2.0,78.0,399.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,32.7758406,-96.80908977,1280.8476966621158
1079372667387924573,1,46,June,20.0,81.0,False,32.72192872840552,-96.82380639855418,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer', 'Air conditioning', 'Refrigerator', 'Exterior security cameras on property', 'Carbon monoxide alarm']",0.0,1.0,56.0,250.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32.7758406,-96.80908977,6150.688084717785
1079388537494569604,1,77,June,25.0,81.0,False,32.721890183357,-96.82397290166656,False,"['Kitchen', 'Wifi', 'Free parking on premises', 'TV', 'Washer', 'Free dryer', 'Air conditioning', 'Bathtub', 'Hair dryer', 'Carbon monoxide alarm']",1.0,1.0,60.0,286.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32.7758406,-96.80908977,6158.366234788327
1079758596400421333,1,46,June,30.0,125.0,False,32.78108372123423,-96.79794787878195,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises – 1 space', 'Shared outdoor pool - available all year, open specific hours', 'Pets allowed', '55 inch HDTV with Amazon Prime Video, Disney+, Roku, Netflix, Hulu, HBO Max, Apple TV', 'Elevator', 'Exterior security cameras on property']",1.0,1.0,60.0,286.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,32.7758406,-96.80908977,1193.7045034366047
1080563504735500156,1,52,June,8.0,135.0,False,32.78731,-96.78108,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Elevator', 'Washer', 'Exterior security cameras on property']",1.0,1.0,60.0,286.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,32.7758406,-96.80908977,2912.5863926163697
1082683529197664885,1,90,June,27.0,134.0,False,32.782378200564345,-96.79803080376874,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Washer', 'Dryer', 'Carbon monoxide alarm']",1.0,1.0,60.0,286.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,32.7758406,-96.80908977,1263.8744165747084
1082908287819483907,1,71,June,30.0,125.0,False,32.78116444329014,-96.79977938355982,True,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Shared outdoor pool - available all year, open specific hours', 'Pets allowed', 'TV', 'Elevator', 'Washer', 'Exterior security cameras on property']",1.0,1.0,60.0,286.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,32.7758406,-96.80908977,1052.6536321917342
1082915415017152607,1,86,June,28.0,124.0,False,32.78255,-96.79825,True,"['City skyline view', 'Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking garage on premises – 1 space', 'Shared pool - available all year, open specific hours', 'Pets allowed', 'TV', 'Elevator', 'Exterior security cameras on property']",1.0,1.0,60.0,286.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,32.7758406,-96.80908977,1258.3965537620365
1083553514108219906,1,86,June,0.0,250.0,False,32.86612,-96.79358,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Air conditioning', 'Bathtub', 'Patio or balcony', 'Exterior security cameras on property']",3.0,2.0,95.0,500.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,32.7758406,-96.80908977,10142.692020675056
1085080830526139409,1,75,June,21.0,226.0,False,32.7874,-96.7014,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'TV', 'Washer', 'Dryer', 'Air conditioning', 'Bathtub', 'Exterior security cameras on property']",4.0,3.0,108.0,799.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,32.7758406,-96.80908977,10149.212130086898
1085724679521286084,1,54,June,30.0,152.0,False,32.7817,-96.7988,False,"['Kitchen', 'Wifi', 'Dedicated workspace', 'Free parking on premises', 'Pool', 'Pets allowed', 'TV', 'Elevator', 'Washer', 'Exterior security cameras on property']",2.0,2.0,78.0,399.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,32.7758406,-96.80908977,1161.854448874213
